time,cont,conterr
-2.0,0.3674092832092288,0.01
-1.9999990014862228,0.3568177022097614,0.01
-1.999998001773749,0.4601207882387226,0.703
-1.999997003259963,0.3507682413353028,0.024
-1.9999960047461856,0.3945816124526442,0.02
-1.108104423365159,0.366826444786108,0.01
-1.1081034248513817,0.3559132977600918,0.009
-1.1081024251389078,0.4538301528443518,0.567
-1.108101426625122,0.3494417814757868,0.021
-1.108100428111345,0.3926924120466668,0.02
0.2725271371876565,0.3783827238652235,0.017
0.2725281357014339,0.3599730688452767,0.01
0.2725291354139076,0.5159727874750031,0.516
0.2725301339276851,0.3530393013978075,0.022
0.2725311324414621,0.3976364897048627,0.022
0.6622389848645227,-2.0,0.046
0.6622399845770053,0.3572397576196073,0.017
0.6622409830907823,0.4464341342337179,0.655
0.6622419816045597,0.3502255986655007,0.029
0.6622429813170334,-2.0,0.026
0.7292065242705741,0.3770562640057076,0.017
0.7292075227843515,0.358184357822596,0.011
0.7292085224968337,0.5383618220734978,0.223
0.7292095210106111,0.3530794971511257,0.026
0.7292105195243881,0.3983198175112798,0.025
1.0674279147924897,0.3860400148724285,0.05
1.067428913306267,0.3608372775416275,0.015
1.0674299130187408,0.55902243927929,0.306
1.0674309115325178,0.3559735913900694,0.034
1.0674319100462952,-2.0,0.097
1.0925736131613475,0.3725543396340174,0.016
1.0925746116751336,0.3571593661129699,0.011
1.0925756113876073,0.529136896686865,0.42
1.0925766099013847,0.3501050114055446,0.028
1.0925776084151615,0.3974958045682473,0.03
1.103391793140568,0.3669269341694048,0.029
1.1033927916543456,0.3582245535759147,0.027
1.1033937913668277,0.5247354616984716,0.677
1.1033947898806051,0.3508285349652809,0.042
1.103395788394382,0.3962899319686874,0.082
1.1045469189515074,-2.0,0.031
1.1045479174652937,-2.0,0.027
1.1045489171777674,-2.0,1.083
1.1045499156915444,-2.0,0.091
1.1045509142053218,-2.0,0.186
1.1178156399405674,0.3688161345753822,0.012
1.1178166384543444,0.3569181915930577,0.01
1.117817638166827,0.5149678936420363,0.541
1.117818636680604,0.3492408027091938,0.022
1.1178196351943814,0.3974355109382692,0.025
1.1237652585229618,0.3688362324520411,0.012
1.1237662570367393,0.3556922211168389,0.01
1.123767256749213,0.5269060323776791,0.285
1.12376825526299,0.3490398239426002,0.021
1.1237692537767758,0.3955262126556329,0.021
1.1393158615953438,0.4032638951694753,0.108
1.1393168601091213,0.3663641936229438,0.024
1.139317859821595,0.5746384894435899,0.167
1.1393188583353808,0.3664646830062401,0.08
1.1393198568491585,0.4023996864731241,0.093
1.1428928795813964,0.3711072925145458,0.016
1.1428938780951738,0.3576618130294533,0.011
1.142894877807656,0.5314682503793473,0.314
1.1428958763214334,0.350667751952006,0.025
1.1428968748352104,0.3967923788851708,0.037
1.4762152066877148,0.3720518927175344,0.019
1.4762162052015009,0.3586265111091014,0.021
1.476217203715278,-2.0,99.999
1.4762182034277518,0.3498035432556552,0.026
1.4762192019415288,0.3962899319686874,0.026
1.4930087280670818,0.3663641936229438,0.018
1.4930097265808588,0.3562549616633004,0.012
1.4930107262933414,0.4548953403072961,9.111
1.4930117248071189,0.3499844241455889,0.022
1.493012723320896,0.3924914332800737,0.05
1.494210885914817,0.3709867052545901,0.014
1.4942118844285948,0.3582245535759147,0.017
1.4942128841410685,1.9996181403434727,99.999
1.494213882654846,0.3507481434586434,0.026
1.4942148811686318,0.3972948258016542,0.037
1.4990179949618052,0.3697004411483924,0.027
1.4990189946742871,0.3559936892667288,0.016
1.4990199931880648,1.999175987056968,99.999
1.4990209917018422,0.3477334619597436,0.021
1.4990219914143157,0.3952850381357207,0.024
1.5013957775210156,0.3732778631937532,0.02
1.5013967760347926,0.3587270004923977,0.034
1.5013977757472663,1.9996181403434727,99.999
1.5013987742610435,0.3524363650980273,0.027
1.5013997727748212,0.3940992634128202,0.027
1.5181224811871852,0.3674092832092288,0.016
1.5181234808996589,0.3566368213198272,0.023
1.518124479413436,0.4566237576999987,1.053
1.5181254779272215,0.3495221729824243,0.02
1.5181264776396954,0.3936772080029742,0.027
1.5205113265119,0.3668465426627674,0.019
1.5205123250256776,0.3571191703596512,0.017
1.5205133235394546,1.9998191191100656,99.999
1.5205143232519285,0.3492609005858527,0.025
1.5205153217657146,0.3951242551224463,0.038
1.5301080496375643,0.3682533940289207,0.019
1.5301090481513415,0.3574005406328817,0.021
1.5301100478638152,1.999236280686945,99.999
1.530111046377601,0.3515922542783354,0.032
1.5301120448913783,0.398098740868027,0.038
1.5350005921468377,0.3783626259885642,0.024
1.5350015906606238,0.3621034437711654,0.022
1.5350025891744008,1.9992563785636048,99.999
1.5350035888868745,0.3565765276898491,0.036
1.535004587400652,0.4028016440063107,0.042
1.5397813970085106,0.3685749600554699,0.019
1.5397823955222876,0.3569382894697175,0.016
1.539783394036074,1.999075497673671,99.999
1.5397843937485471,0.3486981600393917,0.026
1.5397853922623246,0.3978374684714558,0.029
1.542087323735173,0.3673489895792508,0.017
1.5420883222489592,0.3561142765266849,0.018
1.542089321961433,1.999758825480088,99.999
1.54209032047521,0.3499442283922702,0.028
1.542091318988987,0.3943404379327324,0.021
1.548171636192535,0.3727553184006109,0.034
1.5481726359050088,0.356375548923256,0.019
1.5481736344187855,1.9995980424668127,99.999
1.5481746329325632,0.3484167897661612,0.033
1.548175632645045,0.4007114648337402,0.041
1.550455662743028,0.3669872277993828,0.017
1.550456661256805,0.3563554510465967,0.019
1.5504576609692786,0.4943273743129039,2.629
1.5504586594830645,0.3488991388059852,0.02
1.550459657996842,0.3955463105322923,0.021
1.5540690791335328,0.3687156451920854,0.015
1.554070077647319,0.3577623024127496,0.018
1.554071076161096,1.9993568679469007,99.999
1.5540720758735698,0.349280998462512,0.023
1.5540730743873472,0.3980384472380489,0.039
1.5624968974375824,0.3710871946378864,0.058
1.5624978959513682,0.3575211278928378,0.032
1.562498895663842,-2.0,99.999
1.562499894177619,0.3479143428496778,0.037
1.5625008926913964,0.40762513440455,0.184
1.5648890559580757,0.3686553515621074,0.018
1.5648900544718614,0.3567775064564427,0.02
1.564891054184335,1.999035301920352,99.999
1.5648920526981125,0.3483966918895018,0.033
1.56489305121189,0.4023594907198053,0.062
1.5696412659263437,0.3685146664254919,0.018
1.569642264440121,0.3562348637866406,0.015
1.569643262953898,1.9992563785636048,99.999
1.5696442626663805,0.3486378664094136,0.023
1.569645261180158,0.3962899319686874,0.021
1.5732391915682706,0.3691377006019314,0.027
1.573240190082048,0.3557726126234763,0.018
1.5732411897945218,1.999457357330198,99.999
1.5732421883082988,0.3486177685327547,0.029
1.5732431868220846,0.3957673871755447,0.023
1.5768284494393194,0.379146443178278,0.042
1.5768294479530964,0.3602745369951661,0.02
1.57683044766557,1.9993367700702416,99.999
1.5768314461793476,0.352476560851346,0.032
1.5768324446931334,0.4036256569493432,0.043
1.579239137402794,0.3798297709846956,0.039
1.5792401371152676,0.3598122858320018,0.019
1.5792411356290446,1.999457357330198,99.999
1.579242134142822,0.3561343744033443,0.044
1.579243133855304,0.4030830142795412,0.044
1.5804303535533109,0.369680343271733,0.025
1.5804313532657843,0.3574407363862009,0.012
1.5804323517795615,1.999437259453538,99.999
1.580433350293348,0.3509290243485776,0.025
1.580434350005821,0.3956668977922484,0.032
1.587599308496002,0.3710469988845677,0.02
1.5876003070097884,0.3566167234431683,0.015
1.5876013067222616,1.999035301920352,99.999
1.587602305236039,0.3494819772291055,0.029
1.5876033037498165,0.3986212856611697,0.054
1.9340917326781604,0.3694190708751619,0.018
1.9340927311919465,0.3579833790560025,0.019
1.93409373090442,-2.0,99.999
1.9340947294181967,0.3498839347622922,0.022
1.9340957279319744,0.3964708128586212,0.028
1.9364789549684729,0.3681931003989427,0.022
1.9364799546809464,0.3568578979630801,0.017
1.936480953194733,1.998874518907077,99.999
1.93648195170851,-2.0,0.051
1.936482951420984,0.3930943695798539,0.062
1.9365271713169308,0.3697607347783704,0.021
1.9365281710294044,0.3588877835056725,0.015
1.9365291695431808,1.999638238220132,99.999
1.9365301680569589,0.3547878166671689,0.031
1.9365311677694328,0.3939183825228864,0.042
1.940144781944786,0.3678313386190748,0.023
1.940145780458564,0.3564358425532341,0.019
1.9401467789723488,0.4515188970285289,0.477
1.940147778684823,0.3509692201018959,0.024
1.9401487771986,0.3968928682684671,0.024
1.9569206381410025,0.3682332961522614,0.019
1.95692163665478,0.3556319274868609,0.017
1.9569226363672536,1.99939706370022,99.999
1.9569236348810304,0.3488991388059852,0.021
1.956924633394817,0.396772281008511,0.027
1.964095143046241,0.3726146332639954,0.024
1.9640961427587147,0.3570789746063325,0.018
1.964097141272492,1.998854421030417,99.999
1.964098139786269,0.3496628581190397,0.027
1.9640991394987428,0.3956668977922484,0.03
1.967712457596185,0.3679117301257122,0.018
1.9677134561099625,0.3562549616633004,0.013
1.96771445462374,1.999155889180308,99.999
1.9677154543362136,0.3496628581190397,0.018
1.9677164528499995,0.3944409273160287,0.02
1.9701104561636544,0.3963703234753248,0.062
1.970111455876128,0.3625857928109894,0.063
1.970112454389914,1.998975008290374,99.999
1.970113452903692,0.3512304924984675,0.038
1.9701144526161647,0.3993448092209055,0.037
1.9736973705839969,-2.0,0.097
1.9736983702964703,0.360636298775034,0.019
1.9736993688102564,1.999778923356747,99.999
1.9737003673240328,-2.0,0.053
1.9737013670365071,-2.0,0.108
1.9749061955789584,0.4002693115472349,0.067
1.974907194092736,0.3655200828032519,0.023
1.974908192606522,1.9989951061670328,99.999
1.974909192318996,0.3643745038336696,0.067
1.9749101908327729,0.4022991970898273,0.041
1.9880826661215063,0.3730969823038195,0.022
1.988083664635284,0.3574407363862009,0.024
1.9880846643477568,-2.0,99.999
1.9880856628615344,0.3526574417412798,0.033
1.9880866613753203,0.3974154130616099,0.064
1.9904521393199368,0.3676906534824593,0.018
1.990453137833723,0.3560137871433881,0.02
1.9904541363475,2.0,99.999
1.9904551360599736,0.3496628581190397,0.03
1.9904561345737508,0.3930541738265352,0.043
1.9916483552315365,0.3684141770421951,0.018
1.9916493537453133,0.3564760383065528,0.014
1.9916503522590907,0.4615879332348536,1.505
1.9916513519715644,0.3499241305156109,0.021
1.9916523504853407,-2.0,0.028
1.999996004746186,0.3680926110156459,0.029
1.999997003259963,0.3554108508436084,0.031
1.9999980029724456,0.4447057168410158,0.652
1.9999990014862223,0.3498638368856328,0.024
