time,cont,conterr
-2.0,0.357220390769478,0.007
-1.9999990014862203,0.3480742944439976,0.008
-1.9999980017737529,0.3916740371472218,0.037
-1.9999970032599816,0.341822786845702,0.017
-1.999996004746211,0.3705274583902866,0.01
-1.1081044469584342,0.3591099139663907,0.008
-1.1081034484446546,0.3500442228833318,0.008
-1.108102448732187,0.3921765699123583,0.058
-1.1081014502184163,0.3430489667926344,0.017
-1.108100451704645,0.3737838707083702,0.011
-0.6874031082593193,0.36021548604969,0.008
-0.6874021097455483,0.3513709093832915,0.008
-0.6874011100330721,0.3938851813138218,0.042
-0.6874001115193011,0.3439334244592742,0.017
-0.6873991130055301,0.3745276192007716,0.011
-0.65623876459424,0.3598938650800032,0.008
-0.6562377660804692,0.3507879713757336,0.008
-0.6562367663679931,0.3931816354426307,0.045
-0.6562357678542221,0.3446168690198599,0.019
-0.6562347693404511,0.373964782503819,0.011
-0.6430929364006213,0.3603360939133226,0.009
-0.6430919378868503,0.35129050414087,0.008
-0.6430909381743741,0.3936640668971614,0.045
-0.6430899396606033,0.3448580847471252,0.017
-0.6430889411468323,0.3738642759507917,0.011
-0.6228011754649163,0.36021548604969,0.008
-0.6228001769511453,0.3507879713757336,0.008
-0.6227991772386692,0.3910508965184527,0.04
-0.6227981787248982,0.3436319048001928,0.016
-0.6227971802111272,0.3739044785720029,0.011
-0.6216628565779423,0.3601752834284792,0.008
-0.6216618580641713,0.3510492884136047,0.008
-0.6216608583517038,0.3941062957304813,0.041
-0.621659859837933,0.344315349360778,0.017
-0.6216588613241532,0.3736632628447376,0.011
-0.6216440118780351,0.3593913323148667,0.009
-0.6216430133642641,0.3504261477848356,0.007
-0.621642013651788,0.3938047760713998,0.052
-0.621641015138017,0.3436922087320089,0.016
-0.621640016624246,0.3734823510492879,0.01
-0.6144277864034511,0.3604567017769557,0.008
-0.6144267878896801,0.3509286805499716,0.008
-0.6144257881772126,0.3931012302002088,0.041
-0.6144247896634416,0.3445364637774379,0.016
-0.614423791149662,0.3733014392538392,0.011
-0.6108663550840767,0.3598938650800032,0.008
-0.6108653565703057,0.3511698962772374,0.008
-0.6108643568578382,0.3915333279729838,0.04
-0.6108633583440586,0.3440741336335127,0.015
-0.6108623598302876,0.3736632628447376,0.011
-0.5785454867370858,0.3596526493527379,0.009
-0.5785444882233148,0.3501447294363586,0.008
-0.5785434885108476,0.3943073088365358,0.047
-0.5785424899970679,0.3430891694138456,0.017
-0.5785414914832969,0.3739044785720029,0.012
-0.5534608213323118,0.3597129532845535,0.009
-0.5534598228185408,0.350365843853019,0.008
-0.5534588231060735,0.3918951515638817,0.043
-0.5534578245923025,0.3434911956259547,0.018
-0.5534568260785229,0.37312052745839,0.011
-0.5475226455394433,0.3599139663906086,0.008
-0.5475216470256636,0.3512302002090535,0.008
-0.5475206473131964,0.3956942992683121,0.045
-0.5475196487994254,0.3439133231486693,0.016
-0.5475186502856544,0.3732009327008119,0.011
-0.5463246435783289,0.3590898126557849,0.009
-0.5463236450645492,0.3503055399212025,0.007
-0.5463226453520817,-2.0,0.05
-0.5463216468383107,0.3433504864517163,0.015
-0.5463206483245397,0.3731004261477846,0.01
-0.2307399975473323,0.3600546755648466,0.009
-0.2307389990335526,0.3515518211787407,0.008
