time,cont,conterr
-2.0,1.9681555657123857,0.019
-1.9999990014862932,1.9572526696306145,0.023
-1.9999980017738899,1.9836788964141765,0.049
-1.9999970032601828,1.9513358540740429,0.094
-1.999996004746467,1.976831345826235,0.017
-1.108104486175465,1.972277392279885,0.024
-1.108103487661758,1.9634686500186977,0.029
-1.1081024879493548,1.992520879212199,0.08
-1.1081014894356391,1.9609091286824278,0.079
-1.1081004909219323,1.9840113017825236,0.024
-0.6562388315908245,1.9740723812689573,0.022
-0.6562378330771175,1.9644326255869031,0.024
-0.6562368333647142,1.9923546765280258,0.078
-0.6562358348509987,1.9536294511156354,0.087
-0.6562348363372916,1.9826816803091365,0.021
-0.6550467153035546,1.9734408110690986,0.022
-0.6550457167898476,1.9641667012922257,0.024
-0.6550447170774356,-1.9825487181617982,0.07
-0.6550437185637288,1.958781734325009,0.091
-0.6550427200500217,1.982382515477625,0.021
-0.643093005438947,1.9738729380479496,0.021
-0.6430920069252402,1.9629700419661775,0.021
-0.6430910072128369,1.9912909793493165,0.072
-0.6430900086991298,1.963668093239705,0.096
-0.6430890101854143,1.9842439855403664,0.02
-0.6216629401762437,1.9728757219429092,0.02
-0.6216619416625366,1.9634021689450285,0.022
-0.6216609419501333,2.0,0.075
-0.6216599434364265,1.9612082935139403,0.088
-0.6216589449227108,1.9824822370881283,0.019
-0.6144278728631318,1.9750363568371627,0.021
-0.6144268743494248,1.964831512028919,0.022
-0.6144258746370215,1.992121992770183,0.066
-0.6144248761233058,1.9568870237254328,0.076
-0.6144238776095989,1.9844766692982088,0.02
-0.6108664405734565,1.9737067353637756,0.021
-0.6108654420597495,1.963235966260855,0.021
-0.6108644423473375,1.993119208875223,0.072
-0.6108634438336307,1.9570199858727717,0.074
-0.6108624453199236,1.9827481613828062,0.019
-0.5534609105031216,1.9726430381850664,0.024
-0.5534599119894148,1.9623052312294837,0.025
-0.5534589122770115,1.9942826276644365,0.084
-0.5534579137632958,1.9543275023891633,0.092
-0.553456915249589,1.980221880583371,0.021
-0.5475227338923734,1.9721444301325466,0.025
-0.5475217353786579,1.9632027257240199,0.024
-0.5475207356662546,1.996675946316533,0.081
-0.5475197371525475,1.9547596293680143,0.084
-0.5475187386388407,1.9827149208459711,0.02
-0.22948628465797793,1.9710474924170023,0.02
-0.22948528614427088,1.961507458345452,0.02
-0.2294842864318678,1.9888311796235505,0.066
-0.2294832879181521,1.9521336269580751,0.08
-0.22948228940444504,1.9793576266256698,0.019
-0.2235235419728514,1.971712303153696,0.025
-0.22352254345914435,1.9619063447874678,0.028
-0.22352154374674105,1.988698217476212,0.081
-0.22352054523302556,1.9590144180828517,0.106
-0.2235195467193185,1.9789254996468189,0.02
-0.19847548874783372,1.9716458220800264,0.02
-0.19847449023412667,1.9616071799559562,0.021
-0.19847349052172336,1.9926206008227032,0.062
-0.19847249200800787,1.9550587941995263,0.075
-0.19847149349430082,1.9793243860888348,0.017
0.19718824155422343,1.96825528732289,0.018
0.19718924006793914,1.9603107990194037,0.021
0.19719023978034222,-1.9822827938671208,0.062
0.19719123829404905,1.9603440395562384,0.095
0.19719223680775633,1.9760668134790373,0.018
0.20195837888414125,1.969219262891095,0.02
0.20195937739784808,1.9609423692192625,0.021
0.20196037711025117,1.9874350770764941,0.064
0.20196137562396688,1.9562222129887394,0.083
0.2019623741376737,1.9771637511945812,0.018
0.2282727093161836,1.969651389869946,0.021
0.22827370782989043,1.9599119125773874,0.024
0.2282747075422935,-1.982681680309137,0.074
0.22827570605600034,1.9550920347363605,0.097
0.22827670456971605,1.9770307890472432,0.019
0.23066521768742065,1.9715793410063571,0.02
0.23066621620113636,1.961407736734948,0.021
0.23066721591353945,1.9933851331699004,0.069
0.23066821442724672,1.9556903643993846,0.078
0.23066921294095355,1.9786595753521414,0.017
0.6311064728824136,1.9640004986080521,0.021
0.6311074725948171,1.9561889724519048,0.019
0.631108471108524,1.9848090746665554,0.405
0.6311094696222308,-1.9864711015082894,0.188
0.6311104693346428,-1.9820833506461129,0.056
0.6335637024429595,1.9634354094818627,0.019
0.6335647009566663,1.9571861885569448,0.022
0.6335657006690698,1.9782606889101255,0.064
0.6335666991827855,1.9509702081688616,0.08
0.6335676976964923,1.9711804545643408,0.018
0.6503079514421906,1.9628703203556732,0.018
0.6503089499559063,1.9558233265467235,0.019
0.6503099496683098,-1.982183072256617,0.059
0.6503109481820166,1.9487430922009388,0.06
0.6503119466957235,1.9695184277226079,0.017
0.6526555866313277,1.964532347197407,0.017
0.652656585145035,1.95465990775751,0.018
0.6526575848574381,1.9797565130676857,0.052
0.6526585833711449,1.9536294511156354,0.07
0.6526595818848606,1.9711472140275061,0.016
0.6599049076377366,1.9650641957867614,0.022
0.6599059061514434,1.9545269456101715,0.024
0.6599069058638469,1.9807204886358911,0.067
0.6599079043775538,1.9471475464328747,0.081
0.6599089028912695,1.9704159222171431,0.018
0.6622387937845597,1.9644326255869031,0.027
0.6622397922982666,1.9546266672206754,0.027
0.6622407908119734,1.9761997756263763,0.065
0.6622417905243769,1.9508040054846885,0.118
0.6622427890380926,1.9693522250384339,0.044
0.66469582915636,1.9625379149873265,0.022
0.6646968276700758,1.9552249968836994,0.023
0.6646978273824793,1.980521045414883,0.062
0.6646988258961861,1.9481780030747493,0.086
0.664699824409893,1.9709145302696633,0.018
0.669432135691066,1.9634021689450285,0.031
0.6694331342047817,1.9553247184942033,0.024
0.6694341339171848,1.9798229941413554,0.098
0.6694351324308916,1.9538953754103128,0.083
0.6694361309445984,1.9699173141646238,0.032
0.6813658441153949,1.963402168945028,0.029
0.6813668426291106,1.956787302114929,0.034
0.6813678411428175,1.9780280051522832,0.086
0.681368840855221,1.9573191507042838,0.125
0.6813698393689278,1.9721776706693812,0.037
0.683764619268961,1.9656957659866205,0.02
0.6837656177826683,1.9570199858727717,0.022
0.6837666174950714,1.982581958698633,0.057
0.6837676160087782,1.9491752191797893,0.077
0.6837686145224939,1.9709145302696638,0.017
0.689743472427371,1.964931233639423,0.024
0.6897444709410867,1.9553247184942033,0.027
0.6897454706534898,1.9854074043295795,0.09
0.6897464691671966,1.9493746624007975,0.106
0.6897474676809034,1.9714796193958533,0.021
1.0458958846045627,1.969651389869946,0.024
1.0458968831182696,1.9589479370091825,0.028
1.0458978828306726,1.9782274483732913,0.083
1.0458988813443884,1.9500727136743254,0.103
1.0458998798580952,1.975269040595005,0.021
1.0578545858390171,1.9662276145759754,0.027
1.057855584352724,1.9568205426517635,0.023
1.0578565840651275,-1.9844766692982092,0.128
1.0578575825788343,-1.989329787676071,0.274
1.05785858109255,1.9742053434162958,0.021
1.0602338354345844,1.9669921469231726,0.03
1.0602348339482912,1.9581169235883156,0.027
1.0602358336606947,1.980687248099056,0.111
1.06023683217441,1.9495741056218057,0.075
1.0602378306881173,1.9736402542901064,0.034
1.0710240370889639,1.9680226035650477,0.028
1.0710250356026711,1.958781734325009,0.029
1.0710260353150742,1.9817177047409311,0.101
1.071027033828781,1.9557568454730538,0.103
1.0710280323424968,1.976831345826235,0.032
1.0734758221725964,1.9682220467860554,0.019
1.0734768206863121,1.958249885735654,0.018
1.0734778203987152,1.9883325715710303,0.065
1.073478818912422,1.9555241617152115,0.072
1.0734798174261293,1.9742718244899655,0.018
1.0758722143186508,1.9675239955125274,0.018
1.0758732128323665,1.9579174803673078,0.019
1.07587421254477,1.9860389745294382,0.064
1.0758752110584768,1.9504383595795067,0.062
1.0758762095721837,1.9743383055636348,0.017
1.0914343141872624,1.965562803839282,0.019
1.0914353127009782,1.9571861885569448,0.021
1.0914363124133817,1.9822163127934513,0.065
1.0914373109270885,1.9517347405160588,0.076
1.0914383094407953,1.9734075705322636,0.017
1.0950020636044866,1.9653633606182739,0.056
1.0950030621182023,1.9575185939252915,0.05
1.0950040618306054,1.9792911455520001,0.199
1.0950050603443127,1.9564216562097476,0.174
1.0950060588580195,1.9722109112062154,0.066
1.1021757157316658,1.967557236049362,0.025
1.102176714245381,1.9574853533884569,0.022
1.1021777139577846,1.980820210246395,0.109
1.1021787124714915,1.9555574022520457,0.084
1.1021797109851983,1.9740059001952877,0.031
1.1045467015174988,-1.9813520588357505,0.034
1.1045477000312145,1.958083683051481,0.027
1.1045486997436176,-1.9869364690239748,0.202
1.1045496982573244,1.957684796609465,0.267
1.1045506967710317,1.9718785058378692,0.168
1.1058558249118184,1.9660281713549672,0.024
1.1058568234255257,1.9571197074832756,0.024
1.1058578231379288,1.9813188182989152,0.113
1.1058588216516445,1.9549923131258566,0.081
1.1058598201653513,1.974404786637304,0.028
1.108156728940147,1.966560019944322,0.023
1.1081577274538539,1.9574188723147876,0.025
1.1081587271662658,1.9823160344039552,0.088
1.1081597256799731,1.9507042838741846,0.103
1.10816072419368,1.9742053434162958,0.025
1.1105599368712515,1.968853616985914,0.022
1.1105609353849668,1.9582831262724891,0.026
1.1105619350973703,1.9871691527818172,0.084
1.1105629336110772,1.9501391947479947,0.091
1.110563932124784,1.976100054015872,0.018
1.1141176508061599,1.9674242739020236,0.019
1.1141186493198667,1.9581501641251502,0.02
1.1141196490322702,1.98640462043462,0.069
1.114120647545986,1.9522001080317444,0.072
1.1141216460596928,1.9757344081106902,0.018
1.1165113111241913,1.9677899198072044,0.021
1.1165123096378986,1.957684796609465,0.022
1.1165133093503017,1.9834794531931688,0.057
1.1165143078640085,1.9497735488428134,0.07
1.1165153063777242,1.9753355216686748,0.016
1.1189339127567326,1.9678231603440395,0.02
1.1189349112704483,1.9587484937881743,0.019
1.1189359109828518,1.9881996094236922,0.069
1.1189369094965587,1.9507707649478538,0.071
1.1189379080102655,1.9765654215315571,0.017
