time,cont,conterr
-2.0,1.981377046955961,0.008
-1.9999989966989704,1.9706578244388093,0.009
-1.999997992193506,1.9931817603609256,0.019
-1.9999969888924853,1.9695723335509965,0.025
-1.9999959855914644,1.9850405787023293,0.008
-1.1110353651626341,1.979545281082777,0.008
-1.1110343618616132,1.9711666482924715,0.009
-1.111033357356149,-1.999626862507314,0.019
-1.1110323540551192,1.9713023346534486,0.024
-1.1110313507540985,1.984735284390132,0.008
-0.5465621917548051,1.9846335196193996,0.009
-0.5465611884537753,1.9740839050534684,0.009
-0.5465601839483112,1.9997964704585351,0.02
-0.5465591806472903,1.97343939483883,0.021
-0.5465581773462695,1.9894164638438245,0.008
-0.22946451325185113,1.9841586173559813,0.009
-0.22946350995082154,1.9745588073168872,0.009
-0.2294625054453574,1.9958276443999692,0.02
-0.22946150214433647,1.9730323357558999,0.025
-0.22946049884331576,1.9875846979706404,0.009
-0.220993816154742,1.9833784207803657,0.008
-0.22099281285372108,1.9738125323315154,0.009
-0.22099180834825694,1.9984735284390127,0.019
-0.22099080504722735,1.9725235119022377,0.02
-0.22098980174620642,1.9884327377267446,0.008
-0.19824489288011748,1.98341234237061,0.008
-0.19824388957909678,1.974253513004689,0.009
-0.1982428850736324,1.9988127443414543,0.019
-0.19824188177260282,1.9720146880485756,0.021
-0.19824087847158212,1.9870758741169787,0.008
0.20293574792198532,1.983615871912075,0.008
0.20293675122300625,1.9746944936778634,0.009
0.2029377557284704,1.9953866637267952,0.019
0.20293875902949132,1.971404099424181,0.021
0.20293976233052113,1.9872454820681993,0.008
0.22814498571798802,1.9823946946632858,0.008
0.22814598901900895,1.9741178266437127,0.009
0.22814699352448198,1.993487054673123,0.018
0.2281479968255029,1.9715058641949135,0.021
0.22814900012652384,1.9865331286730719,0.008
0.23295910104806472,1.982191165121821,0.009
0.23296010434909453,1.9734733164290739,0.01
0.23296110885455867,1.993487054673123,0.019
0.2329621121555796,1.973710767560783,0.027
0.23296311545660053,1.9853119514242827,0.008
0.2665908521987772,1.9823268514827972,0.008
0.2665918554997977,1.9742195914144451,0.009
0.2665928600052623,1.993995878526785,0.017
0.26659386330628276,1.9723199823607729,0.019
0.2665948666073126,1.9869741093462459,0.008
0.2762154550765987,1.9823946946632858,0.008
0.2762164583776281,1.9737786107412711,0.008
0.2762174628830927,1.9946743103316682,0.018
0.2762184661841136,1.973269786887609,0.021
0.2762194694851341,1.9855833241462357,0.008
0.7338211564376467,1.9843282253072023,0.008
0.7338221597386676,1.9746944936778634,0.01
0.7338231642441317,1.9982699988975483,0.02
0.7338241675451527,1.9764923379608033,0.026
0.733825170846182,1.9893486206633364,0.008
0.7350843316966467,1.9843282253072023,0.009
0.7350853349976676,1.9751015527607931,0.01
0.7350863395031317,2.0,0.021
0.7350873428041615,1.9769333186339773,0.028
0.7350883461051825,1.990841170634079,0.009
1.060534822437611,1.9783241038339874,0.008
1.0605358257386404,1.9701150789949033,0.009
1.0605368302441045,1.9894843070243131,0.02
1.0605378335451254,1.970997040341251,0.028
1.0605388368461464,1.9815466549071816,0.008
1.074927279194147,1.9773064561266627,0.012
1.074928282495177,1.9704203733071002,0.011
1.074929287000641,1.9862617559511189,0.037
1.074930290301662,1.9703186085363682,0.029
1.074931293602683,-1.9997625488682909,0.015
1.0797948368647923,1.9781544958827668,0.008
1.0797958401658132,1.970352530126612,0.009
1.0797968446712862,1.98978960133651,0.019
1.0797978479723072,1.970352530126612,0.021
1.079798851273328,1.9814448901364492,0.008
1.082160406286087,1.977950966341302,0.008
1.0821614095871164,1.970352530126612,0.009
1.082162414092581,1.9884327377267446,0.019
1.0821634173936014,1.969402725599776,0.021
1.0821644206946224,1.981919792399867,0.008
1.1001935341175573,1.9775439072583723,0.009
1.1001945374185782,1.970556059668077,0.01
1.1001955419240512,1.9881613650047911,0.02
1.1001965452250722,1.96984370627295,0.029
1.100197548526093,1.982462537843774,0.008
1.1110635804444722,1.979002535638871,0.017
1.1110645837454927,1.971438021014425,0.018
1.1110655882509572,1.9888737183999186,0.043
1.1110665915519866,1.9730662573461442,0.056
1.1110675948530075,1.9821233219413328,0.018
1.117036705984726,1.9778831231608134,0.008
1.1170377092857553,1.9702507653558796,0.008
1.1170387137912194,1.9896539149755337,0.017
1.1170397170922404,1.96984370627295,0.021
1.1170407203932613,1.981105674234008,0.007
1.119547685401101,1.977679593619349,0.009
1.1195486887021304,1.9697419415022175,0.009
1.119549693207595,1.988534502497477,0.024
1.119550696508616,1.9678423324485448,0.023
1.1195516998096364,-1.9999660784097557,0.009
1.1230399353734484,1.9776456720291047,0.008
1.1230409386744693,1.970081157404659,0.009
1.1230419431799334,1.9898913661072433,0.02
1.1230429464809544,1.9702168437656353,0.025
1.1230439497819842,-2.0,0.008
1.1255565828986036,1.9772046913559302,0.009
1.1255575861996245,1.9705899812583212,0.009
1.1255585907050891,-1.9994572545560934,0.024
1.1255595940061185,1.9689956665168462,0.024
1.1255605973071394,1.981580576497426,0.009
1.1291360622466824,1.978188417473011,0.009
1.1291370655477033,-1.9999321568195114,0.01
1.1291380700531675,1.9899931308779757,0.023
1.1291390733541884,1.9716415505558897,0.032
1.1291400766552093,-2.0,0.008
1.1315347249439704,1.9771707697656864,0.008
1.1315357282450003,1.968961744926602,0.009
1.1315367327504644,1.9883309729560117,0.019
1.1315377360514853,1.9691991960583106,0.02
1.1315387393525058,1.9808003799218108,0.008
1.1363031798397465,1.9778831231608134,0.011
1.1363041831407674,1.969402725599776,0.01
1.1363051876462316,1.9891790127121158,0.026
1.1363061909472525,1.9690635096973343,0.023
1.1363071942482819,1.9806307719705902,0.012
1.147159884551494,1.9784258686047198,0.014
1.1471608878525146,1.96902958810709,0.013
1.1471618923579792,1.992231955834089,0.048
1.1471628956589996,1.9690635096973343,0.032
1.1471638989600295,1.9814788117266935,0.015
1.1507540496731234,1.9778831231608138,0.01
1.1507550529741444,1.9699454710436823,0.01
1.1507560574796174,1.9901627388291963,0.026
1.1507570607806383,1.9693009608290435,0.027
1.1507580640816593,1.9810717526437638,0.01
1.1543661248622414,1.9780527311120344,0.011
1.1543671281632624,1.9699115494534385,0.012
1.1543681326687265,1.9910107785853,0.024
1.1543691359697474,1.9713023346534486,0.032
1.1543701392707684,1.980936066282787,0.01
1.1603722834563444,1.9777813583900814,0.008
1.1603732867573653,1.9696740983217293,0.008
1.1603742912628294,1.9895521502048013,0.02
1.1603752945638504,1.9700133142241705,0.021
1.1603762978648802,1.9822929298925533,0.008
1.4856742964858989,1.982632145794995,0.016
1.4856752997869198,1.9734054732485857,0.012
1.4856763030879407,1.998948430702431,0.027
1.4856773075934138,1.9719468448680875,0.029
1.4856783108944343,1.9884327377267446,0.019
1.5037563668588647,1.9825982242047506,0.012
1.5037573701598856,1.9725235119022377,0.021
1.5037583734609155,1.996200781892655,0.029
1.5037593779663796,1.9726252766729702,0.029
1.5037603812674005,1.9887719536291861,0.026
1.508586409743239,1.9834462639608543,0.018
1.50858741304426,1.9733037084778533,0.019
1.5085884163452894,1.99779509663413,0.02
1.5085894208507535,1.97221821759004,0.028
1.5085904241517745,1.987211560477955,0.015
1.510975745233904,1.9835819503218306,0.022
1.510976748534934,1.9729644925754117,0.018
1.5109777518359548,1.9982699988975483,0.021
1.510978756341419,1.9729644925754122,0.03
1.51097975964244,1.989246855892604,0.028
1.527782641686661,1.9830731264681685,0.013
1.5277836449876818,1.9736768459705387,0.023
1.5277846482887028,1.999559019326826,0.019
1.527785652794167,1.973982140282736,0.028
1.5277866560951967,1.9890094047608948,0.021
1.5301829087020402,1.9841586173559813,0.021
1.5301839132075044,1.9749658663998169,0.028
1.5301849165085253,1.9991180386536516,0.049
1.5301859198095458,1.9717772369168665,0.024
1.5301869243150188,1.9889076399901624,0.019
1.5398256384470854,1.9836497935023196,0.028
1.5398266417481064,1.9741178266437127,0.017
1.5398276450491362,-1.9992537250146285,0.03
1.5398286495546003,1.973168022116877,0.027
1.5398296528556212,1.9875846979706404,0.02
1.5447418568195639,1.9830052832876803,0.022
1.5447428601205848,1.9757799845656758,0.034
1.5447438634216146,1.9990501954731634,0.033
1.5447448679270788,1.971438021014425,0.037
1.5447458712280997,1.988534502497477,0.031
1.5495453634156564,1.9825982242047506,0.014
1.5495463667166773,1.9728288062144355,0.021
1.5495473700177067,1.9999321568195114,0.067
1.5495483745231708,1.9757799845656763,0.035
1.5495493778241918,1.9887380320389418,0.027
1.5518623516283565,1.982903518516948,0.019
1.5518633549293859,1.9737786107412711,0.022
1.5518643582304068,1.9973880375512003,0.023
1.5518653627358714,1.9742535130046894,0.033
1.5518663660368919,1.9890772479413834,0.017
1.5579758272986326,1.9833105775998776,0.025
1.5579768318040967,1.9744909641363986,0.025
1.5579778351051177,1.9977272534536414,0.038
1.5579788384061475,1.9734733164290739,0.069
1.5579798429116116,1.9884327377267446,0.017
1.5602708139509653,1.9839890094047608,0.027
1.5602718172519863,1.9746605720876191,0.033
1.5602728205530072,1.9978290182243743,0.023
1.5602738250584713,1.970623902848565,0.021
1.5602748283595012,1.988195286595035,0.02
1.563901595344387,1.9828695969267036,0.019
1.563902598645408,1.9743891993656661,0.021
1.563903601946429,1.9974898023219323,0.026
1.563904606451893,-1.9992876466048728,0.029
1.5639056097529225,1.9890772479413834,0.023
1.5747734326780427,1.9832088128291452,0.016
1.5747744359790636,1.9739482186924922,0.016
1.5747754404845367,-1.9990501954731636,0.036
1.5747764437855571,1.9708952755705185,0.036
1.574777447086578,1.9873133252486874,0.014
1.5795482482373244,1.9833444991901215,0.017
1.579549251538345,1.9736090027900506,0.013
1.5795502560438095,1.9991180386536516,0.025
1.57955125934483,1.972387825541261,0.032
1.5795522626458598,1.9881613650047911,0.016
