time,cont,conterr
-2.0,0.2865355719605409,0.004
-1.9999990014862303,0.27998251177188926,0.004
-1.9999980017737553,0.353895402304627,0.013
-1.9999970032599856,0.2765250689729686,0.004
-1.9999960047462157,0.3063756652310907,0.003
-1.1081043964836161,0.2860732394932435,0.004
-1.1081033979698465,0.2794397736581056,0.004
-1.1081023982573803,0.3540361121859785,0.015
-1.1081013997436018,0.27640446050323897,0.005
-1.1081004012298319,0.3063153609962259,0.003
-0.5463246429234483,0.28657577478378427,0.003
-0.5463236444096786,0.28060565553215966,0.004
-0.5463226446972123,0.35449844465327596,0.013
-0.5463216461834426,0.27682659014729305,0.004
-0.546320647669664,0.30673749064028044,0.004
-0.23073999846943782,0.2873195270137847,0.003
-0.23073899995566793,0.2797613962440515,0.003
-0.2307380002432018,0.3550411827670601,0.014
-0.23073700172942324,0.2765451703845905,0.004
-0.23073600321565357,0.3064560708775774,0.003
-0.20093331232095202,0.28693760019297354,0.004
-0.20093231380718213,0.27992220753702446,0.004
-0.20093131409470733,0.3541366192440867,0.013
-0.20093031558093744,0.276685880265942,0.004
-0.20092931706716777,0.30693850475649676,0.004
-0.19966934132534742,0.28693760019297354,0.004
-0.19966834281157753,0.27972119342080815,0.004
-0.19966734309911138,0.3542773291254382,0.013
-0.1996663445853415,0.2766054746194553,0.004
-0.19966534607157183,0.3067575920519019,0.004
-0.1901432106779919,0.2866963832535139,0.003
-0.190142212164222,0.28006291741837597,0.004
-0.19014121245175586,0.3540562135976004,0.013
-0.1901402139379773,0.2771683141448613,0.004
-0.19013921542420764,0.306275158172983,0.003
0.1995970671484475,0.2866762818418924,0.004
0.19959806566221738,0.2798820047137811,0.004
0.1995990653746924,0.3529908387816536,0.014
0.1996000638884623,0.2764647647381038,0.004
0.19960106240223174,0.30635556381946927,0.003
0.2294771626389589,0.28687729595810874,0.004
0.22947816115272834,0.2801433230648622,0.004
0.22947916086519493,0.35393560512787037,0.014
0.22948015937897326,0.2765250689729686,0.004
0.22948115789274315,0.30635556381946927,0.004
0.27252712016222347,0.2865556733721628,0.003
0.27252811867599336,0.28042474282756524,0.003
0.2725291183884595,0.35441803900678925,0.014
0.27253011690222895,0.2764647647381038,0.004
0.2725311154160077,0.3065364765240641,0.003
0.7279493570045248,0.2869174987813521,0.004
0.7279503555182947,0.2802438301229704,0.004
0.7279513552307693,0.3535737797186811,0.014
0.7279523537445391,0.2767461845008068,0.004
0.727953352258309,0.30673749064028044,0.004
0.7292065050224634,0.28693760019297354,0.003
0.7292075035362422,0.2803041343578352,0.003
0.7292085032487083,0.35463915453462747,0.015
0.7292095017624782,0.2768064887356716,0.004
0.7292105002762477,0.3065766793473075,0.003
1.0531041074675258,0.2872994256021628,0.003
1.0531051059812957,0.28054535129729485,0.003
1.0531061056937618,0.3538753008930051,0.016
1.0531071042075317,0.27690699579377975,0.004
1.05310810272131,0.3072601273424431,0.003
1.0674278918117786,0.28699790442783835,0.003
1.0674288903255484,0.28028403294621373,0.003
1.0674298900380146,0.35367428677678925,0.035
1.0674308885517845,0.27640446050323897,0.004
1.0674318870655628,0.30621485393811776,0.003
1.0722722239297924,0.2872994256021628,0.004
1.0722732224435618,0.28040464141594335,0.004
1.0722742221560284,0.3542170248905734,0.015
1.0722752206697979,0.2768064887356716,0.004
1.0722762191835677,0.30705911322622637,0.004
1.0746265060360067,0.28707831007432505,0.003
1.0746275045497766,0.2807463654135116,0.004
1.0746285042622428,0.3536943881884107,0.015
1.0746295027760215,0.2770075028518879,0.004
1.074630501289791,0.3068379976983886,0.003
1.0925735899922575,0.28695770160459544,0.003
1.0925745885060274,0.2803041343578352,0.003
1.0925755882184935,0.35315165007462657,0.015
1.0925765867322634,0.27620344638702266,0.004
1.0925775852460418,0.3065766793473075,0.003
1.103391767493037,0.2875607439532444,0.004
1.1033927660068068,0.2808066696483764,0.004
1.103393765719273,0.3552421968832764,0.024
1.1033947642330428,0.2771482127332394,0.005
1.1033957627468123,0.30701891040298346,0.004
1.109336394660688,0.28695770160459544,0.004
1.109337393174458,0.28036443859270044,0.004
1.109338392886924,0.35365418536516735,0.014
1.109339391400694,0.2765853732078334,0.005
1.1093403899144723,0.3066972878170371,0.004
1.1118353893420667,0.2867566874883791,0.003
1.1118363878558366,0.28004281600675407,0.004
1.1118373875683027,0.3530310416048965,0.019
1.111838386082081,0.2765250689729686,0.004
1.111839384595851,0.3066771864054152,0.003
1.1153109784401898,0.2867968903116225,0.003
1.1153119769539597,0.27984180189053776,0.003
1.1153129766664347,0.3534531712489515,0.017
1.1153139751802041,0.2763642576799956,0.004
1.115314973693974,0.3062550567613611,0.003
1.1178156141849747,0.28693760019297354,0.004
1.1178166126987445,0.28022372871134893,0.005
1.1178176124112107,0.35317175148624846,0.017
1.1178186109249806,0.2764446633264823,0.005
1.1178196094387505,0.3066369835821723,0.004
1.1213780152451447,0.28659587619540616,0.003
1.1213790137589146,0.28048504706243005,0.003
1.1213800134713896,0.3537747938348974,0.017
1.121381011985159,0.2770075028518879,0.004
1.121382010498929,0.30659678075892893,0.003
1.1285109373322304,0.28742003407189287,0.004
1.1285119358460003,0.2807463654135116,0.005
1.1285129355584664,0.3549004728857086,0.02
1.1285139340722448,0.27690699579377975,0.005
1.1285149325860147,0.3071596202843345,0.004
1.1393158392747558,0.28645516631405465,0.003
1.1393168377885252,0.2801232216532408,0.003
1.1393178375010002,0.35270941901895103,0.034
1.1393188360147701,0.2767260830891849,0.004
1.13931983452854,0.3063153609962259,0.003
1.1428928548366253,0.28665618043027097,0.004
1.1428938533503952,0.28054535129729485,0.004
1.1428948530628613,0.35359388113030255,0.019
1.1428958515766312,0.27682659014729305,0.005
1.142896850090401,0.3068379976983886,0.004
1.1464876938093784,0.28687729595810874,0.003
1.1464886923231483,0.27998251177188926,0.003
1.1464896920356145,0.35373459101165405,0.017
1.1464906905493928,0.2766657788543201,0.004
1.1464916890631627,0.3063153609962259,0.003
1.1524651940162611,0.2876009467764873,0.003
1.15246619253004,0.28060565553215966,0.004
1.152467192242506,0.3541969234789515,0.016
1.152468190756276,0.27698740144026646,0.004
1.1524691892700454,0.30687820052163195,0.004
1.4762150008400385,0.28569131267243275,0.017
1.4762159993538084,0.27970109200918625,0.028
1.4762169978675783,0.35285012890030254,0.028
1.4762179975800445,0.27640446050323897,0.018
1.4762189960938144,0.30609424546838815,0.014
1.4942108201797484,0.2845455322099997,0.031
1.4942118186935178,0.2794799764813485,0.02
1.4942128172072877,0.35570452935057384,0.039
1.4942138169197539,0.277711052258645,0.019
1.4942148154335326,0.3071596202843345,0.016
1.499017788943294,0.2866762818418924,0.016
1.499018787457064,0.2808669738832412,0.015
1.4990197859708334,0.35554371805760043,0.014
1.4990207856832996,0.27688689438215786,0.014
1.4990217841970783,0.3065364765240641,0.001
1.5013956973477613,0.2870582086627036,0.011
1.5013966958615308,0.2798820047137811,0.015
1.5013976943753007,0.3538753008930051,0.016
1.5013986940877757,0.2763843590916175,0.014
1.5013996926015456,0.30599373841028,0.011
1.5181224907908213,0.28703810725108214,0.013
1.5181234893045912,0.2794799764813485,0.021
1.518124487818361,-2.0,0.015
1.5181254875308356,0.2771683141448613,0.016
1.5181264860446055,0.30665708499379374,0.013
1.5205113360976399,0.2867968903116225,0.015
1.520512335810106,0.28036443859270044,0.012
1.5205133343238755,-2.0,0.021
1.5205143328376454,0.27682659014729305,0.016
1.5205153325501115,0.30691840334487486,0.012
1.5301079836335587,0.2865355719605409,0.009
1.5301089821473286,0.2801835258881056,0.012
1.5301099806610985,0.35353357689543774,0.021
1.5301109803735646,0.27626375062188746,0.016
1.530111978887343,0.3063756652310907,0.017
1.5350005908357667,0.28637476066756795,0.014
1.5350015893495366,0.2797613962440515,0.017
1.5350025878633065,0.35274962184219394,0.02
1.5350035875757726,0.27634415626837416,0.019
1.535004586089551,0.3062550567613611,0.035
1.5397813177463733,0.28619384796297354,0.025
1.5397823162601516,0.28054535129729485,0.015
1.5397833147739215,0.3549607771205734,0.017
1.5397843144863876,0.2762838520335089,0.019
1.5397853130001575,0.3055716087662259,0.013
1.5481715580662359,0.28689739736973063,0.02
1.548172557778702,0.28040464141594335,0.001
1.5481735562924714,0.3549004728857086,0.034
1.5481745548062502,0.27704770567513126,0.03
1.5481755545187164,0.30713951887271307,0.016
1.550455603778751,0.28733962842540617,0.016
1.5504566022925292,0.2808669738832412,0.017
1.5504576020049954,0.35518189264841116,0.024
1.5504586005187653,0.27640446050323897,0.023
1.5504595990325352,0.30786316969109206,0.02
1.5540691448065767,0.2872994256021628,0.012
1.5540701445190428,0.28050514847405195,0.022
1.5540711430328127,0.3541165178324648,0.037
1.554072141546591,0.27704770567513126,0.009
1.5540731412590572,0.30685809911001005,0.016
1.564889062813951,0.28637476066756795,0.012
1.5648900613277292,0.2801232216532408,0.011
1.5648910598414991,0.35268931760732913,0.021
1.5648920595539653,0.2765049675613471,0.015
1.5648930580677352,0.3063957666427126,0.01
1.5696410581800282,0.28703810725108214,0.035
1.569642056693798,0.2801232216532408,0.019
1.569643056406273,0.3541165178324648,0.022
1.5696440549200426,0.27602253368242824,0.015
1.5696450534338124,0.30635556381946927,0.024
1.5732391995602844,0.28695770160459544,0.025
1.5732401992727505,0.2805252498856734,0.03
1.5732411977865204,0.35455874888814076,0.048
1.5732421963002903,0.2771683141448613,0.023
1.5732431960127564,0.3065364765240641,0.028
1.5768283806878989,0.28780196089270405,0.018
1.5768293792016688,0.2803845400043219,0.01
1.576830378914135,0.3549004728857086,0.03
1.5768313774279044,0.2775100381424287,0.023
1.5768323759416831,0.3066369835821723,0.025
1.579239057845045,0.2858521239654057,0.028
1.5792400575575112,0.27964078777432144,0.045
1.579241056071281,0.35447834324165406,0.02
1.5792420545850594,0.27664567744269863,0.026
1.5792430542975255,0.30685809911001005,0.022
1.5804303387162264,0.2873798312486495,0.014
1.5804313384286925,0.27974129483243004,0.012
1.5804323369424624,0.3539557065394918,0.014
1.5804333354562319,0.27670598167756344,0.011
1.580434335168707,0.3066168821705504,0.015
1.587599270829986,0.2867968903116225,0.012
1.5876002693437559,0.27986190330215965,0.01
1.587601269056222,0.3535536783070592,0.027
1.5876022675700003,0.2766657788543201,0.012
1.5876032660837702,0.3064962737008208,0.009
1.9340915833349364,0.28659587619540616,0.015
1.9340925818487062,0.27935936801161887,0.015
1.9340935803624846,0.3531315486630051,0.025
1.9340945800749507,0.2765853732078334,0.016
1.9340955785887206,0.3064560708775774,0.025
1.9365270495254605,0.287681352422974,0.009
1.9365280480392393,0.2786960214281051,0.018
1.9365290477517054,0.35365418536516735,0.034
1.9365300462654753,0.2763039534451308,0.014
1.9365310447792448,0.30629525958460446,0.022
1.9401448159567032,0.2883245975948663,0.026
1.9401458144704726,0.2798820047137811,0.016
1.9401468141829388,0.35385519948138366,0.026
1.9401478126967175,0.2765250689729686,0.019
1.9401488112104874,0.30679779487514525,0.029
1.9437178062973786,0.28657577478378427,0.012
1.9437188048111569,1.9999396957651352,99.999
1.9437198033249268,1.9999396957651352,99.999
1.943720803037393,1.9999195943535137,99.999
1.9437218015511628,2.0,99.999
1.964095061803905,0.28645516631405465,0.021
1.964096060317675,0.2800830188299974,0.023
1.964097060030141,0.35252850631435617,0.019
1.9640980585439194,0.27640446050323897,0.039
1.9640990570576893,0.306717389228659,0.025
1.9677123859163204,0.2864752677256761,0.013
1.9677133844300898,0.2800026131835107,0.012
1.9677143829438597,0.3533526641908429,0.026
1.9677153826563258,0.2774698353191858,0.024
1.9677163811700957,0.3061947525264963,0.029
1.9736974343119442,0.2863948620791894,0.015
1.9736984340244104,0.2805252498856734,0.015
1.9736994325381803,0.3541969234789515,0.021
1.973700431051959,0.27686679297053685,0.015
1.9737014307644252,0.3065364765240641,0.015
1.974906182581306,0.2865556733721628,0.009
1.9749071810950753,0.2803845400043219,0.013
1.9749081796088452,0.3547396615927356,0.02
1.9749091793213114,0.27698740144026646,0.01
1.9749101778350902,0.30651637511244223,0.033
1.988082623057727,0.28625415219783834,0.018
1.9880836215715059,0.27974129483243004,0.013
1.988084621283972,0.3530310416048965,0.025
1.9880856197977415,0.27686679297053685,0.019
1.9880866183115113,0.306717389228659,0.013
1.9999960035475195,0.35176465267273427,0.016
1.999997003259994,0.3222155775889366,0.024
1.999998001773764,-2.0,0.316
1.9999990002875339,0.3078028654562268,0.023
2.0,0.3796252091803147,0.021
