time,cont,conterr
-2.0,-0.4311755379994513,0.007
-1.9999990014862203,-0.43724956351303423,0.008
-1.9999980017737529,-0.4078427175243662,0.037
-1.9999970032599819,-0.44128999458154095,0.017
-1.999996004746211,-0.4222785623022429,0.01
-1.1081044469584342,-0.42990454147127855,0.008
-1.1081034484446546,-0.435938430252393,0.008
-1.1081024487321873,-0.40722728762651417,0.058
-1.1081014502184163,-0.44047388102134577,0.017
-1.1081004517046453,-0.420097799838115,0.011
-0.6874031082593193,-0.4291687013760208,0.008
-0.6874021097455483,-0.43505542213808357,0.008
-0.6874011100330721,-0.40630414277973603,0.042
-0.6874001115193011,-0.4398852089451395,0.017
-0.6873991130055301,-0.41960278013766894,0.011
-0.65623876459424,-0.42938276394918673,0.008
-0.6562377660804692,-0.4354434105519469,0.008
-0.6562367663679931,-0.40673226792606787,0.045
-0.6562357678542221,-0.4394035681555164,0.019
-0.6562347693404511,-0.4199773896407091,0.011
-0.6430929364006213,-0.42907504900026083,0.009
-0.6430919378868503,-0.43510893778137505,0.008
-0.6430909381743741,-0.406411174066319,0.045
-0.6430899396606033,-0.4392697790472877,0.017
-0.6430889411468323,-0.42004428419482354,0.011
-0.6228011754649163,-0.4291687013760208,0.008
-0.6228001769511453,-0.4354434105519469,0.008
-0.6227991772386692,-0.40821732702740654,0.04
-0.6227981787248982,-0.4400992715183054,0.016
-0.6227971802111272,-0.4200175263731778,0.011
-0.6216628565779423,-0.42919545919766655,0.008
-0.6216618580641713,-0.4352694847112495,0.008
-0.6216608583517038,-0.40617035367150733,0.041
-0.621659859837933,-0.4396310096395051,0.017
-0.6216588613241532,-0.42017807330305224,0.011
-0.6216440118780351,-0.4297038578089356,0.009
-0.6216430133642641,-0.4356976098575813,0.007
-0.621642013651788,-0.40622386931479904,0.052
-0.621641015138017,-0.4400591347858369,0.016
-0.621640016624246,-0.42031186241128093,0.01
-0.6144277864034511,-0.4290081544461464,0.008
-0.6144267878896801,-0.4353497581761867,0.008
-0.6144257881772126,-0.40683929921265083,0.041
-0.6144247896634416,-0.4394972205312764,0.016
-0.614423791149662,-0.4204188936978639,0.011
-0.6108663550840767,-0.42938276394918673,0.008
-0.6108653565703057,-0.43518921124631227,0.008
-0.6108643568578382,-0.40789623316765766,0.04
-0.6108633583440586,-0.43981831439102526,0.015
-0.6108623598302876,-0.42017807330305224,0.011
-0.5785454867370858,-0.4295299319682382,0.009
-0.5785444882233148,-0.4358715356982785,0.008
-0.5785434885108476,-0.40595629109834164,0.047
-0.5785424899970679,-0.44044712319970003,0.017
-0.5785414914832969,-0.4200041474623548,0.012
-0.5534608213323118,-0.4294897952357697,0.009
-0.5534598228185408,-0.43572436767922706,0.008
-0.5534588231060735,-0.4076152760403775,0.043
-0.5534578245923025,-0.4401661660724199,0.018
-0.5534568260785229,-0.4205393038952696,0.011
-0.5475226455394433,-0.42936938503836397,0.008
-0.5475216470256636,-0.43514907451384355,0.008
-0.5475206473131964,-0.40505990407320924,0.045
-0.5475196487994254,-0.43991196676678546,0.016
-0.5475186502856544,-0.42048578825197813,0.011
-0.5463246435783289,-0.42990454147127855,0.009
-0.5463236450645492,-0.43577788332251854,0.007
-0.5463226453520817,-1.999504980299554,0.05
-0.5463216468383107,-0.4402999551806486,0.015
-0.5463206483245397,-0.42056606171691535,0.01
-0.23073999754733232,-0.4292623537517808,0.009
-0.23073899903355266,-0.43493501194067785,0.008
-0.2307379993210854,-0.4061569747606846,0.063
-0.2307370008073144,-0.4401929238940656,0.019
-0.2307360022935434,-0.41928168627792006,0.011
-0.2294861747105994,-0.4285934082106373,0.009
-0.2294851761968284,-0.43492163302985487,0.008
-0.22948417648436115,-0.4055281659520096,0.044
-0.22948317797059015,-0.43955073617456786,0.017
-0.2294821794568105,-0.41834516252031895,0.012
-0.2235234304443845,-0.4285666503889918,0.009
-0.2235224319306135,-0.4347343282783347,0.009
-0.22352143221814602,-0.4060633223849246,0.049
-0.22352043370437502,-0.43920288449317324,0.019
-0.22351943519059536,-0.41920141281298284,0.012
-0.22230971837341573,-0.4290482911786151,0.009
-0.22230871985964473,-0.4351356956030208,0.008
-0.22230772014717726,-0.40536761902213514,0.052
-0.2223067216333976,-0.439938724588431,0.015
-0.2223057231196266,-0.4193485808320343,0.011
-0.1996693403659977,-0.4288743653379177,0.008
-0.1996683418522267,-0.4350019064947921,0.007
-0.19966734213975945,-0.40412338031560835,0.056
-0.1996663436259798,-0.43937681033387044,0.016
-0.1996653451122088,-0.4193084440995656,0.011
-0.1901432109059198,-0.4288743653379177,0.009
-0.19014221239214013,-0.43514907451384355,0.009
-0.19014121267967266,-0.4044979898186487,0.057
-0.19014021416590166,-0.439751419836911,0.021
-0.19013921565213088,-0.4196161590484917,0.011
0.19718837886433915,-0.42871381840804323,0.008
0.19718937737810993,-0.434587160259283,0.008
0.1971903770905863,-0.4066252366394849,0.042
0.19719137560435707,-0.4391895055823505,0.016
0.1971923741181283,-0.41861274073677657,0.011
0.19959706738770766,-0.429356006127541,0.009
0.19959806590147888,-0.43514907451384355,0.008
0.19959906561394636,-1.9994648435670852,0.053
0.19960006412771714,-0.4398852089451395,0.015
0.1996010626414968,-0.41949574885108576,0.01
0.20195851650016694,-0.42880747078380343,0.008
0.20195951501393772,-0.4347744650108034,0.008
0.2019605147264052,-0.406424552977142,0.047
0.20196151324017597,-0.4389620640983616,0.017
0.20196251175395563,-0.41920141281298284,0.012
0.2282728474210569,-0.4285398925673458,0.009
0.2282738459348277,-0.4342794453103571,0.009
0.22827484564729517,-0.4065449631745479,0.048
0.2282758441610664,-0.4400323769641912,0.019
0.22827684267483717,-0.41853246727183935,0.012
0.22947716411272356,-0.4289145020703864,0.009
0.22947816262650367,-0.43489487520820913,0.008
0.2294791623389707,-1.9994113279237937,0.057
0.22948016085274192,-0.4394035681555164,0.018
0.2294811593665127,-0.4195626434052002,0.011
0.2306653571444226,-0.42875395514051196,0.009
0.23066635565819382,-0.43480122283244893,0.008
0.23066735537066974,-0.40686605703429657,0.041
0.2306683538844405,-0.4392965368689332,0.017
0.23066935239821174,-0.41924154954545134,0.011
0.26294844259330485,-0.42906167008943785,0.008
0.2629494411070761,-0.4349082541190319,0.008
0.2629504408195431,-0.4061435958498618,0.047
0.26295143933331433,-0.4395641150853906,0.015
0.2629524378470851,-0.4197098114242517,0.01
0.6311068861498774,-1.999504980299554,0.05
0.6311078858623445,-1.9998662108917715,0.023
0.6311088843761157,-1.9940062479513543,0.461
0.6311098828898953,-1.996093358039722,0.305
0.6311108826023628,-1.9985149408986616,0.124
0.6335638689366321,-0.42772377900715086,0.009
0.6335648674504029,-0.43395835145060824,0.009
0.6335658671628703,-0.4045381265511172,0.058
0.6335668656766416,-0.4388282749901329,0.02
0.6335678641904212,-0.4179304162848101,0.014
