time,cont,conterr
-2.0,1.857926054690111,0.004
-1.9999989966989844,1.8132646921174027,0.003
-1.9999979921935251,1.9840542889616901,0.066
-1.9999969888925095,1.7901985692317974,0.004
-1.999995985591485,1.90646520024069,0.005
-1.1110353468287322,1.8570234672728483,0.004
-1.1110343435277166,1.8130306879721867,0.003
-1.1110333390222487,1.9940496088787856,0.083
-1.1110323357212328,1.789362840141739,0.004
-1.1110313324202172,1.9060306211138593,0.006
-0.5465621835370265,1.857658621381293,0.004
-0.5465611802360109,1.8136324129170287,0.003
-0.5465601757305518,1.990606405027746,0.063
-0.5465591724295273,1.7899311359229788,0.004
-0.5465581691285115,1.9071003543491338,0.006
-0.22946450906614513,1.8578257671993041,0.004
-0.22946350576512953,1.8134652670990166,0.003
-0.2294625012596616,1.9859263221234205,0.073
-0.229461497958646,1.7894296984689442,0.004
-0.2294604946576302,1.9057631878050407,0.006
-0.1995149185918672,1.8574246172360764,0.006
-0.19951391529084272,1.8130641171357889,0.005
-0.19951291078538347,1.9876980677943434,0.063
-0.19951190748436787,1.7891956943237277,0.006
-0.19951090418335204,1.9059303336230524,0.007
-0.19824488764977777,1.8578591963629068,0.004
-0.19824388434876195,1.813699271244233,0.003
-0.1982428798433029,1.9938824630607739,0.068
-0.1982418765422873,1.7895634151233533,0.014
-0.19824087324126283,1.9059303336230524,0.006
0.2029357510987202,1.8576251922176903,0.004
0.20293675439974468,1.813231262953801,0.003
0.2029377589052035,1.9864946179046599,0.061
0.20293876220621954,1.7899311359229788,0.004
0.20293976550723514,1.9065654877314966,0.006
0.23295910407112208,1.857926054690111,0.004
0.23296010737213768,1.813331550444608,0.003
0.23296111187760582,1.992110717389851,0.073
0.23296211517862142,1.7902319983954,0.004
0.23296311847963702,1.9066323460587014,0.006
0.2762154590826751,1.8573911880724743,0.004
0.27621646238369113,1.8134652670990166,0.003
0.27621746688914994,1.9895366717924716,0.066
0.2762184701901744,1.789362840141739,0.003
0.27621947349119,1.9058300461322455,0.006
0.7338211581012848,1.858026342180918,0.004
0.7338221614023093,1.8136324129170287,0.003
0.7338231659077685,1.9889015176840275,0.068
0.7338241692087841,1.7900982817409905,0.004
0.7338251725097997,1.907267500167146,0.006
0.735084334558262,1.8580597713445206,0.004
0.7350853378592865,1.8133649796082096,0.003
0.7350863423647458,1.9876980677943434,0.069
0.7350873456657614,1.7897639901049671,0.004
0.7350883489667774,1.907267500167146,0.006
1.0605348236332923,1.8571237547636552,0.004
1.060535826934308,1.813231262953801,0.003
1.0605368314397672,1.98880123019322,0.09
1.0605378347407917,1.7896637026141606,0.004
1.0605388380418073,1.9063649127498823,0.006
1.0749272803161554,1.8571571839272578,0.004
1.074928283617171,1.813331550444608,0.003
1.0749292881226302,1.977101022932406,0.167
1.0749302914236547,1.791168014976265,0.004
1.0749312947246703,-1.9987296917831117,0.012
1.1001935351102308,1.8574914755632812,0.004
1.1001945384112464,1.8132981212810053,0.003
1.1001955429167056,1.9874306344855248,0.091
1.1001965462177212,1.7899311359229788,0.004
1.1001975495187457,1.906298054422678,0.006
1.117036708095624,1.857324329745269,0.004
1.1170377113966397,1.8135321254262218,0.003
1.117038715902099,1.989135521829244,0.063
1.1170397192031234,1.790332285886207,0.004
1.117040722504139,1.9062311960954736,0.006
1.1195476802724853,1.8571237547636552,0.004
1.1195486835735013,1.8131644046265958,0.003
1.119549688078969,1.9936484589155574,0.118
1.1195506913799846,1.7899311359229788,0.004
1.1195516946810007,1.905596041987029,0.006
1.1230399374536084,1.8577589088720998,0.004
1.123040940754633,1.813565554589824,0.003
1.1230419452600917,1.9871966303403084,0.084
1.1230429485611073,1.7897639901049671,0.004
1.1230439518621234,1.905696329477836,0.006
1.1255565777392293,1.8568897506184392,0.004
1.1255575810402454,1.813598983753426,0.003
1.1255585855457042,1.9912415591361903,0.101
1.1255595888467198,1.7906331483586277,0.004
