51467.304983 r 18.599 0.012
51467.305816 i 18.275 0.012
51467.306650 u 21.350 0.261
51467.307483 z 18.115 0.043
51467.308316 g 19.372 0.016
53272.250126 r 18.604 0.013
53272.250959 i 18.275 0.012
53272.251793 u 21.128 0.263
53272.252626 z 18.079 0.029
53272.253459 g 19.373 0.028
53294.204656 r 18.729 0.014
53294.205489 i 18.454 0.015
53294.206323 u 21.008 0.104
53294.207156 z 18.103 0.035
53294.207989 g 19.363 0.020
53312.128584 r 18.626 0.018
53312.129417 i 18.373 0.018
53312.130250 u 21.041 0.126
53312.131084 z 18.182 0.035
53312.131917 g 19.409 0.015
53616.234099 r 18.596 0.014
53616.234932 i 18.269 0.019
53616.235766 u 21.792 0.457
#53616.236599 z -99.000 0.062
53616.237432 g 19.369 0.015
53628.195388 r 18.575 0.018
53628.196221 i 18.310 0.015
53628.197055 u 20.777 0.263
53628.197888 z 18.100 0.033
53628.198721 g 19.319 0.034
53637.197002 r 18.575 0.010
53637.197835 i 18.293 0.012
53637.198669 u 21.148 0.159
53637.199502 z 18.108 0.033
53637.200335 g 19.313 0.014
53656.171662 r 18.561 0.018
53656.172495 i 18.245 0.016
53656.173329 u 21.406 0.462
53656.174162 z 18.097 0.037
53656.174995 g 19.342 0.032
53668.174574 r 18.595 0.011
53668.175407 i 18.297 0.013
53668.176241 u 21.032 0.127
53668.177074 z 18.108 0.034
53668.177907 g 19.352 0.013
53680.151995 r 18.592 0.011
53680.152828 i 18.278 0.010
53680.153662 u 21.146 0.122
53680.154495 z 18.126 0.027
53680.155328 g 19.359 0.013
53686.218698 r 18.595 0.025
53686.219531 i 18.341 0.022
#53686.220365 u 22.525 2.548
53686.221198 z 18.152 0.055
53686.222031 g 19.374 0.054
53702.149567 r 18.630 0.022
53702.150401 i 18.343 0.025
53702.151234 u 20.803 0.160
53702.152067 z 18.105 0.047
53702.152901 g 19.392 0.020
53997.200925 r 18.710 0.017
53997.201758 i 18.456 0.019
53997.202592 u 21.224 0.109
53997.203425 z 18.327 0.029
53997.204258 g 19.445 0.016
54000.208690 r 18.677 0.023
54000.209523 i 18.356 0.019
54000.210356 u 20.980 0.109
54000.211190 z 18.201 0.029
54000.212023 g 19.456 0.017
54025.246152 r 18.653 0.016
54025.246985 i 18.415 0.017
54025.247819 u 21.163 0.140
54025.248652 z 18.263 0.029
54025.249485 g 19.426 0.025
54358.199674 r 18.694 0.017
54358.200507 i 18.407 0.017
54358.201341 u 21.116 0.141
54358.202174 z 18.218 0.026
54358.203007 g 19.471 0.021
54373.306972 r 18.700 0.019
54373.307805 i 18.427 0.019
54373.308638 u 20.462 0.195
54373.309472 z 18.185 0.032
54373.310305 g 19.496 0.032
54382.241859 r 18.633 0.015
54382.242692 i 18.397 0.015
54382.243525 u 21.049 0.133
54382.244359 z 18.157 0.033
54382.245192 g 19.423 0.015
54388.248888 r 18.740 0.016
54388.249721 i 18.430 0.017
54388.250554 u 21.079 0.132
54388.251388 z 18.215 0.029
54388.252221 g 19.435 0.016
