51081.279799 r 16.580 0.004
51081.280632 i 16.492 0.004
51081.281466 u 18.873 0.026
51081.282299 z 16.516 0.010
51081.283132 g 17.272 0.005
51819.350963 r 16.755 0.005
51819.351796 i 16.447 0.005
51819.352630 u 18.813 0.025
51819.353463 z 16.238 0.008
51819.354296 g 17.626 0.006
52558.316230 r 16.599 0.005
52558.317063 i 16.358 0.005
52558.317897 u 18.835 0.024
52558.318730 z 16.321 0.008
52558.319563 g 17.201 0.005
52577.203730 r 16.694 0.005
52577.204563 i 16.467 0.005
52577.205397 u 18.773 0.022
52577.206230 z 16.325 0.008
52577.207063 g 17.253 0.005
52586.207209 r 16.476 0.004
52586.208042 i 16.278 0.004
52586.208876 u 18.802 0.024
52586.209709 z 16.207 0.008
52586.210542 g 17.195 0.005
52910.287691 r 16.604 0.005
52910.288524 i 16.442 0.005
52910.289358 u 18.842 0.023
52910.290191 z 16.296 0.008
52910.291024 g 17.174 0.005
52931.217893 r 16.692 0.004
52931.218726 i 16.327 0.004
52931.219560 u 18.724 0.022
52931.220393 z 16.323 0.008
52931.221226 g 17.216 0.005
52935.214856 r 16.597 0.005
52935.215689 i 16.378 0.005
52935.216523 u 18.783 0.023
52935.217356 z 16.209 0.008
52935.218189 g 17.340 0.005
52959.158184 r 16.586 0.005
52959.159017 i 16.359 0.005
52959.159851 u 18.750 0.021
52959.160684 z 16.198 0.007
52959.161517 g 17.324 0.006
52963.137928 r 16.607 0.006
52963.138761 i 16.350 0.006
52963.139595 u 18.774 0.021
52963.140428 z 16.286 0.008
52963.141261 g 17.193 0.005
53313.208056 r 16.509 0.004
53313.208889 i 16.360 0.004
53313.209723 u 19.058 0.035
53313.210556 z 16.472 0.010
53313.211389 g 17.143 0.004
53352.108993 r 16.487 0.005
53352.109826 i 16.336 0.005
53352.110660 u 18.664 0.021
53352.111493 z 16.181 0.008
53352.112326 g 17.194 0.005
53622.317296 r 16.643 0.004
53622.318129 i 16.326 0.004
#53622.318963 u -99.000 0.035
53622.319796 z 16.259 0.008
53622.320629 g 17.336 0.005
53634.266766 r 16.706 0.005
53634.267599 i 16.359 0.004
53634.268433 u 19.155 0.069
53634.269266 z 16.248 0.008
53634.270099 g 17.161 0.006
53636.272300 r 16.371 0.004
53636.273133 i 16.219 0.004
53636.273967 u 18.950 0.047
53636.274800 z 16.159 0.008
53636.275633 g 17.074 0.005
53638.308101 r 16.436 0.004
53638.308934 i 16.259 0.005
53638.309768 u 18.684 0.024
53638.310601 z 16.180 0.008
53638.311434 g 17.275 0.005
53640.272136 r 16.600 0.004
53640.272969 i 16.410 0.004
53640.273803 u 19.028 0.035
#53640.274636 z -99.000 0.009
#53640.275469 g -99.000 0.005
53655.244307 r 16.438 0.004
53655.245140 i 16.349 0.004
53655.245974 u 19.389 0.073
53655.246807 z 16.407 0.011
53655.247640 g 17.195 0.006
53664.269264 r 16.441 0.004
53664.270097 i 16.278 0.005
53664.270931 u 18.690 0.034
53664.271764 z 16.115 0.008
53664.272597 g 17.159 0.005
53666.232867 r 16.637 0.005
53666.233700 i 16.373 0.005
53666.234534 u 18.831 0.026
53666.235367 z 16.497 0.009
53666.236200 g 17.179 0.005
53669.228506 r 16.581 0.005
53669.229339 i 16.347 0.005
53669.230173 u 18.748 0.023
53669.231006 z 16.233 0.008
53669.231839 g 17.161 0.005
53671.313281 r 16.562 0.004
53671.314114 i 16.394 0.004
53671.314948 u 18.945 0.037
53671.315781 z 16.306 0.009
53671.316614 g 17.340 0.005
53674.212741 r 16.581 0.004
53674.213574 i 16.432 0.005
53674.214408 u 18.864 0.026
53674.215241 z 16.238 0.007
53674.216074 g 17.144 0.004
53676.302223 r 16.571 0.005
53676.303056 i 16.340 0.005
53676.303890 u 18.753 0.027
53676.304723 z 16.216 0.007
53676.305556 g 17.157 0.005
53679.274113 r 16.735 0.005
53679.274946 i 16.394 0.004
53679.275780 u 19.190 0.038
53679.276613 z 16.353 0.009
53679.277446 g 17.171 0.005
53681.265626 r 16.581 0.005
53681.266459 i 16.317 0.004
53681.267293 u 18.673 0.026
53681.268126 z 16.195 0.007
53681.268959 g 17.246 0.005
53685.224676 r 16.529 0.005
53685.225509 i 16.351 0.005
53685.226343 u 18.840 0.061
53685.227176 z 16.260 0.009
53685.228009 g 17.091 0.007
53697.222649 r 16.615 0.005
53697.223482 i 16.356 0.005
53697.224316 u 18.795 0.035
53697.225149 z 16.320 0.009
53697.225982 g 17.246 0.005
53700.221608 r 16.459 0.004
53700.222441 i 16.310 0.004
53700.223275 u 18.675 0.026
53700.224108 z 16.195 0.008
53700.224941 g 17.062 0.004
53705.208278 r 16.559 0.004
53705.209111 i 16.290 0.004
53705.209945 u 18.679 0.026
53705.210778 z 16.249 0.008
53705.211611 g 17.082 0.005
53975.293300 r 16.550 0.035
53975.294134 i 16.279 0.035
53975.294967 u 19.604 0.144
53975.295800 z 16.276 0.046
53975.296634 g 17.152 0.046
53993.361128 r 16.638 0.048
53993.361962 i 16.358 0.045
53993.362795 u 18.767 0.054
53993.363628 z 16.268 0.050
53993.364462 g 17.182 0.049
53994.316267 r 16.519 0.042
53994.317100 i 16.356 0.047
53994.317933 u 18.873 0.069
53994.318767 z 16.238 0.058
53994.319600 g 17.177 0.049
53996.300012 r 16.549 0.037
53996.300845 i 16.379 0.047
53996.301678 u 18.774 0.054
