52172.227063 r 18.968 0.011
52172.227896 i 18.457 0.011
52172.228730 u 22.464 0.294
52172.229563 z 18.139 0.022
52172.230396 g 20.206 0.020
52931.078418 r 19.013 0.011
52931.079251 i 18.443 0.011
52931.080085 u 22.896 0.368
52931.080918 z 18.164 0.023
52931.081751 g 20.319 0.021
52935.075380 r 18.978 0.011
52935.076213 i 18.463 0.011
52935.077047 u 22.820 0.408
52935.077880 z 18.117 0.024
52935.078713 g 20.212 0.023
53313.068581 r 18.975 0.013
53313.069414 i 18.479 0.013
53313.070248 u 22.012 0.230
53313.071081 z 18.196 0.032
53313.071914 g 20.253 0.026
53622.177828 r 19.058 0.014
53622.178661 i 18.479 0.013
#53622.179495 u 23.597 1.243
53622.180328 z 18.230 0.029
53622.181161 g 20.193 0.028
53625.173794 r 18.988 0.013
53625.174627 i 18.446 0.011
53625.175461 u 22.159 0.283
53625.176294 z 18.138 0.022
53625.177127 g 20.214 0.027
53636.132830 r 18.974 0.011
53636.133663 i 18.436 0.011
53636.134497 u 24.129 0.833
53636.135330 z 18.090 0.022
53636.136163 g 20.246 0.022
53645.192498 r 19.031 0.012
53645.193331 i 18.477 0.012
53645.194165 u 23.137 0.560
53645.194998 z 18.169 0.022
53645.195831 g 20.302 0.024
53655.104835 r 18.999 0.014
53655.105668 i 18.448 0.012
53655.106502 u 22.599 0.540
53655.107335 z 18.085 0.023
53655.108168 g 20.259 0.034
53664.129794 r 19.093 0.016
53664.130627 i 18.482 0.013
#53664.131461 u 24.501 1.827
53664.132294 z 18.186 0.029
53664.133127 g 20.252 0.036
53666.093394 r 18.996 0.012
53666.094227 i 18.457 0.011
53666.095061 u 23.210 0.450
53666.095894 z 18.144 0.024
53666.096727 g 20.292 0.020
53669.089033 r 19.000 0.011
53669.089866 i 18.470 0.011
53669.090700 u 22.653 0.300
53669.091533 z 18.166 0.022
53669.092366 g 20.256 0.020
53674.073268 r 18.980 0.012
53674.074101 i 18.410 0.011
53674.074935 u 22.800 0.368
53674.075768 z 18.124 0.024
53674.076601 g 20.197 0.021
53681.126164 r 18.972 0.023
#53681.126997 i -99.000 0.037
#53681.127831 u -99.000 0.684
#53681.128664 z -99.000 0.055
53681.129497 g 20.237 0.090
53685.085207 r 19.074 0.027
53685.086040 i 18.556 0.021
#53685.086874 u 22.866 1.754
53685.087707 z 18.255 0.037
53685.088540 g 20.680 0.115
53687.123560 r 19.057 0.019
53687.124393 i 18.461 0.014
#53687.125227 u 26.456 1.246
53687.126060 z 18.158 0.027
53687.126893 g 20.370 0.073
53697.083189 r 19.024 0.043
53697.084022 i 18.418 0.034
53697.084856 u 22.100 0.727
53697.085689 z 18.173 0.076
53697.086522 g 20.434 0.084
53700.082151 r 19.035 0.013
53700.082984 i 18.446 0.012
53700.083818 u 22.524 0.333
53700.084651 z 18.154 0.024
53700.085484 g 20.269 0.023
53705.068821 r 19.025 0.014
53705.069654 i 18.488 0.014
#53705.070488 u 23.858 1.056
53705.071321 z 18.112 0.028
53705.072154 g 20.291 0.029
53975.153821 r 19.028 0.036
53975.154654 i 18.454 0.124
#53975.155487 u 23.636 1.231
53975.156321 z 18.125 0.031
53975.157154 g 20.284 0.043
53994.149290 r 18.948 0.226
53994.150123 i 18.436 0.128
53994.150957 u 22.389 0.296
53994.151790 z 18.136 0.066
53994.152623 g 20.212 0.181
53998.129165 r 19.014 0.016
53998.129998 i 18.446 0.019
53998.130831 u 22.930 0.325
53998.131665 z 18.130 0.024
53998.132498 g 20.320 0.026
54010.114644 r 18.993 0.089
54010.115477 i 18.451 0.039
54010.116310 u 22.589 0.525
54010.117144 z 18.145 0.034
54010.117977 g 20.341 0.130
54012.107492 r 18.965 0.072
54012.108326 i 18.438 0.018
54012.109159 u 22.675 0.988
54012.109992 z 18.095 0.024
54012.110826 g 20.410 0.080
54020.113462 r 19.024 0.143
54020.114296 i 18.581 0.078
#54020.115129 u 23.382 4.661
54020.115962 z 18.269 0.034
54020.116796 g 20.305 0.033
#54022.162753 r -99.000 0.200
54022.163586 i 18.436 0.122
#54022.164419 u 23.093 1.352
54022.165253 z 18.154 0.059
#54022.166086 g -99.000 0.287
54028.103837 r 19.047 0.233
54028.104671 i 18.524 0.165
#54028.105504 u -99.000 1.164
54028.106337 z 18.108 0.075
54028.107171 g 20.261 0.366
54030.107024 r 18.986 0.174
54030.107857 i 18.440 0.100
54030.108691 u 22.552 0.287
54030.109524 z 18.170 0.059
54030.110357 g 20.230 0.181
#54032.096674 r -99.000 0.146
54032.097508 i 18.508 0.054
54032.098341 u 22.320 0.447
#54032.099174 z -99.000 0.037
#54032.100008 g -99.000 0.169
#54034.166526 r -99.000 0.206
54034.167360 i 18.459 0.151
#54034.168193 u 23.531 1.061
#54034.169026 z -99.000 0.112
#54034.169860 g -99.000 0.453
54037.088272 r 18.993 0.185
54037.089105 i 18.419 0.119
54037.089939 u 22.358 0.330
54037.090772 z 18.184 0.041
54037.091605 g 20.238 0.244
54040.102753 r 18.974 0.030
54040.103587 i 18.409 0.019
54040.104420 u 22.219 0.402
54040.105253 z 18.145 0.028
54040.106087 g 20.400 0.067
54050.087396 r 19.019 0.059
54050.088230 i 18.488 0.050
#54050.089063 u 23.107 1.184
54050.089896 z 18.245 0.033
54050.090730 g 20.431 0.042
54053.093537 r 19.040 0.061
54053.094370 i 18.479 0.114
54053.095203 u 22.898 1.000
54053.096037 z 18.149 0.038
54053.096870 g 20.236 0.074
54056.095222 r 18.961 0.150
#54056.096055 i -99.000 0.105
#54056.096889 u -99.000 99.999
#54056.097722 z -99.000 0.059
#54056.098555 g -99.000 0.085
54057.063864 r 19.003 0.159
54057.064698 i 18.479 0.119
#54057.065531 u 23.770 1.299
54057.066364 z 18.177 0.109
54057.067198 g 20.291 0.392
54059.089494 r 19.086 0.261
54059.090327 i 18.435 0.154
54059.091161 u 22.486 0.446
54059.091994 z 18.222 0.096
54059.092827 g 20.207 0.300
54061.100550 r 18.903 0.117
54061.101383 i 18.504 0.106
#54061.102216 u 23.733 6.698
54061.103050 z 18.197 0.039
54061.103883 g 20.421 0.059
54062.094404 r 18.959 0.199
54062.095237 i 18.452 0.127
#54062.096070 u 99.995 99.999
54062.096904 z 18.150 0.130
54062.097737 g 20.324 0.496
54068.084370 r 19.050 0.208
54068.085203 i 18.432 0.117
#54068.086037 u 100.000 99.999
54068.086870 z 18.161 0.105
54068.087703 g 20.197 0.385
#54357.132688 r -99.000 0.111
#54357.133522 i -99.000 0.078
54357.134355 u 22.865 0.382
54357.135188 z 18.195 0.059
54357.136022 g 20.273 0.188
54365.130545 r 18.992 0.027
54365.131378 i 18.455 0.018
#54365.132212 u 23.515 1.443
54365.133045 z 18.191 0.026
54365.133878 g 20.308 0.043
54385.180521 r 19.039 0.192
54385.181354 i 18.445 0.141
54385.182188 u 23.177 0.575
54385.183021 z 18.138 0.103
54385.183854 g 20.233 0.340
54387.181015 r 19.008 0.087
54387.181848 i 18.501 0.081
#54387.182681 u 22.501 2.525
54387.183515 z 18.230 0.054
54387.184348 g 20.232 0.052
54390.184036 r 19.032 0.192
54390.184869 i 18.472 0.161
#54390.185703 u 23.527 1.479
54390.186536 z 18.157 0.100
54390.187369 g 20.306 0.438
54392.175743 r 19.181 0.243
54392.176577 i 18.586 0.162
#54392.177410 u 23.299 99.999
54392.178243 z 18.239 0.131
54392.179077 g 20.378 0.492
54402.174213 r 19.133 0.211
54402.175047 i 18.555 0.116
#54402.175880 u 100.006 99.999
54402.176713 z 18.198 0.044
54402.177547 g 20.736 0.247
