52075.333899 r 17.607 0.006
52075.334732 i 17.402 0.006
52075.335566 u 20.460 0.086
52075.336399 z 17.173 0.012
52075.337232 g 18.379 0.008
52197.142552 r 17.664 0.006
52197.143385 i 17.359 0.006
52197.144219 u 20.420 0.063
52197.145052 z 17.661 0.017
52197.145885 g 18.442 0.008
52557.180391 r 17.706 0.006
52557.181224 i 17.368 0.006
52557.182058 u 20.428 0.077
52557.182891 z 17.270 0.015
52557.183724 g 18.576 0.010
52578.076466 r 17.740 0.007
#52578.077299 i -99.000 0.006
52578.078133 u 20.998 0.171
52578.078966 z 17.308 0.017
52578.079799 g 18.400 0.008
52929.106694 r 17.652 0.006
52929.107527 i 17.351 0.006
52929.108361 u 20.421 0.067
52929.109194 z 17.248 0.013
52929.110027 g 18.358 0.008
52934.086851 r 17.656 0.006
52934.087684 i 17.319 0.006
52934.088518 u 20.529 0.078
52934.089351 z 17.169 0.013
52934.090184 g 18.437 0.008
52936.082777 r 17.640 0.007
52936.083610 i 17.361 0.006
52936.084444 u 20.243 0.053
52936.085277 z 17.171 0.012
52936.086110 g 18.383 0.008
53243.267988 r 17.646 0.007
53243.268821 i 17.392 0.006
53243.269655 u 20.896 0.184
53243.270488 z 17.227 0.013
53243.271321 g 18.404 0.011
53270.146837 r 17.620 0.068
53270.147671 i 17.329 0.052
53270.148504 u 20.210 0.135
53270.149337 z 17.198 0.053
53270.150171 g 18.385 0.106
53272.196788 r 17.634 0.008
53272.197621 i 17.328 0.006
53272.198455 u 20.394 0.146
53272.199288 z 17.255 0.014
53272.200121 g 18.480 0.014
53288.123991 r 17.666 0.006
53288.124824 i 17.433 0.006
53288.125658 u 20.508 0.085
53288.126491 z 17.202 0.013
53288.127324 g 18.472 0.009
53302.119661 r 17.662 0.007
53302.120494 i 17.344 0.007
53302.121328 u 20.534 0.128
53302.122161 z 17.223 0.013
53302.122994 g 18.415 0.011
53312.075193 r 17.762 0.103
53312.076026 i 17.323 0.058
53312.076859 u 20.724 0.276
53312.077693 z 17.276 0.081
53312.078526 g 18.389 0.133
53314.076387 r 17.649 0.006
53314.077220 i 17.338 0.006
53314.078054 u 20.388 0.069
53314.078887 z 17.241 0.014
53314.079720 g 18.385 0.008
53623.170970 r 17.609 0.006
53623.171803 i 17.363 0.006
53623.172637 u 20.350 0.073
53623.173470 z 17.201 0.012
53623.174303 g 18.433 0.008
53626.157182 r 17.651 0.007
53626.158015 i 17.336 0.006
53626.158849 u 20.133 0.080
53626.159682 z 17.202 0.013
53626.160515 g 18.388 0.010
53628.142048 r 17.643 0.008
53628.142881 i 17.371 0.007
53628.143715 u 21.267 0.391
53628.144548 z 17.140 0.015
53628.145381 g 18.490 0.017
53637.143661 r 17.688 0.007
53637.144494 i 17.359 0.006
53637.145328 u 21.448 0.231
53637.146161 z 17.256 0.016
53637.146994 g 18.452 0.009
53644.136111 r 17.654 0.089
53644.136944 i 17.367 0.091
53644.137777 u 20.409 0.088
53644.138611 z 17.253 0.084
53644.139444 g 18.406 0.150
53654.170732 r 17.678 0.007
53654.171565 i 17.342 0.006
53654.172399 u 20.571 0.113
53654.173232 z 17.214 0.014
53654.174065 g 18.445 0.010
53656.118322 r 17.667 0.008
53656.119155 i 17.403 0.007
53656.119989 u 20.670 0.223
53656.120822 z 17.360 0.018
53656.121655 g 18.522 0.016
53665.109600 r 17.681 0.013
53665.110433 i 17.383 0.011
53665.111267 u 20.939 0.265
53665.112100 z 17.255 0.028
53665.112933 g 18.458 0.016
53668.121232 r 17.764 0.007
53668.122065 i 17.423 0.006
53668.122899 u 20.892 0.124
53668.123732 z 17.252 0.017
53668.124565 g 18.473 0.009
53670.126086 r 17.669 0.007
53670.126919 i 17.414 0.006
53670.127753 u 20.527 0.096
53670.128586 z 17.244 0.016
53670.129419 g 18.525 0.009
53673.094067 r 17.637 0.006
53673.094900 i 17.390 0.006
53673.095734 u 20.322 0.072
53673.096567 z 17.207 0.013
53673.097400 g 18.360 0.007
53675.090957 r 17.731 0.007
53675.091790 i 17.389 0.006
53675.092624 u 20.575 0.081
53675.093457 z 17.228 0.014
53675.094290 g 18.386 0.008
53677.111989 r 17.695 0.007
53677.112822 i 17.335 0.006
53677.113656 u 21.146 0.143
53677.114489 z 17.236 0.014
53677.115322 g 18.408 0.008
53680.098654 r 17.613 0.006
53680.099487 i 17.340 0.006
53680.100321 u 20.328 0.068
53680.101154 z 17.183 0.012
53680.101987 g 18.355 0.008
53693.100560 r 17.668 0.007
53693.101393 i 17.393 0.007
53693.102227 u 20.960 0.187
53693.103060 z 17.222 0.015
53693.103893 g 18.642 0.015
53702.096225 r 18.013 0.103
53702.097059 i 17.500 0.058
53702.097892 u 21.074 0.334
53702.098725 z 17.484 0.087
53702.099559 g 18.843 0.167
53704.083887 r 17.723 0.007
53704.084720 i 17.426 0.006
53704.085554 u 21.150 0.179
53704.086387 z 17.283 0.015
53704.087220 g 18.457 0.009
53974.171836 r 17.641 0.070
53974.172669 i 17.351 0.055
53974.173503 u 20.438 0.196
53974.174336 z 17.224 0.061
53974.175169 g 18.338 0.112
53989.179925 r 17.630 0.069
53989.180758 i 17.351 0.071
53989.181592 u 20.422 0.306
53989.182425 z 17.182 0.065
53989.183258 g 18.411 0.106
53995.169180 r 17.620 0.063
53995.170014 i 17.332 0.070
53995.170847 u 20.240 0.197
53995.171680 z 17.195 0.053
53995.172514 g 18.355 0.104
53997.147553 r 17.613 0.068
53997.148386 i 17.363 0.058
53997.149219 u 20.632 0.186
53997.150053 z 17.275 0.084
53997.150886 g 18.449 0.156
54005.119401 r 17.631 0.088
54005.120235 i 17.353 0.075
54005.121068 u 20.542 0.084
54005.121901 z 17.195 0.078
54005.122735 g 18.364 0.150
54007.132159 r 17.632 0.089
54007.132992 i 17.341 0.065
54007.133825 u 20.632 0.105
54007.134659 z 17.191 0.077
54007.135492 g 18.417 0.160
54009.129265 r 17.641 0.067
54009.130098 i 17.369 0.101
54009.130931 u 20.331 0.286
54009.131765 z 17.188 0.067
54009.132598 g 18.412 0.144
54011.193760 r 17.679 0.085
54011.194593 i 17.344 0.076
54011.195427 u 20.397 0.140
54011.196260 z 17.183 0.073
54011.197093 g 18.382 0.129
54019.143969 r 17.646 0.098
54019.144803 i 17.344 0.070
54019.145636 u 20.356 0.088
54019.146469 z 17.218 0.064
54019.147303 g 18.409 0.158
54025.192773 r 17.610 0.087
54025.193607 i 17.352 0.070
54025.194440 u 20.596 0.106
54025.195273 z 17.193 0.087
54025.196107 g 18.373 0.158
54029.123106 r 17.624 0.065
54029.123939 i 17.329 0.083
54029.124773 u 20.242 0.316
54029.125606 z 17.188 0.036
54029.126439 g 18.349 0.099
54051.099745 r 17.700 0.111
54051.100579 i 17.328 0.084
#54051.101412 u -99.000 0.515
#54051.102245 z -99.000 0.059
54051.103079 g 18.434 0.147
54356.201279 r 17.623 0.060
54356.202112 i 17.342 0.062
54356.202945 u 20.463 0.164
54356.203779 z 17.160 0.049
54356.204612 g 18.368 0.082
54358.146340 r 17.682 0.078
54358.147174 i 17.580 0.087
54358.148007 u 20.872 0.282
54358.148840 z 17.212 0.068
54358.149674 g 18.442 0.130
54373.178433 r 17.636 0.089
54373.179266 i 17.312 0.074
54373.180100 u 21.080 0.234
54373.180933 z 17.202 0.071
54373.181766 g 18.383 0.135
54381.191129 r 17.631 0.065
54381.191962 i 17.390 0.062
54381.192796 u 21.262 0.338
54381.193629 z 17.279 0.078
54381.194462 g 18.490 0.127
54382.188546 r 17.617 0.069
54382.189379 i 17.404 0.070
54382.190212 u 20.240 0.218
#54382.191046 z -99.000 0.094
#54382.191879 g -99.000 0.224
54383.194262 r 17.622 0.102
54383.195095 i 17.326 0.064
54383.195929 u 20.879 0.171
54383.196762 z 17.223 0.091
54383.197595 g 18.456 0.165
54386.191289 r 17.611 0.108
54386.192122 i 17.342 0.085
54386.192955 u 20.428 0.077
54386.193789 z 17.210 0.078
54386.194622 g 18.398 0.173
54388.195567 r 17.679 0.090
54388.196400 i 17.340 0.063
54388.197233 u 20.550 0.142
54388.198067 z 17.243 0.076
54388.198900 g 18.415 0.154
54403.109324 r 17.637 0.120
54403.110157 i 17.357 0.071
54403.110991 u 20.632 0.090
54403.111824 z 17.180 0.052
54403.112657 g 18.368 0.168
54406.103163 r 17.619 0.091
54406.103997 i 17.366 0.073
54406.104830 u 20.468 0.097
54406.105663 z 17.165 0.074
54406.106497 g 18.376 0.156
54412.106082 r 17.606 0.068
54412.106915 i 17.320 0.074
54412.107748 u 20.389 0.090
54412.108582 z 17.193 0.063
54412.109415 g 18.386 0.117
54415.143639 r 17.664 0.101
54415.144473 i 17.376 0.080
54415.145306 u 20.318 0.069
54415.146139 z 17.173 0.066
54415.146973 g 18.402 0.128
