53270.110692 r 19.460 0.029
53270.111525 i 19.150 0.027
53270.112359 u 21.092 0.115
53270.113192 z 18.945 0.045
53270.114025 g 19.918 0.029
53288.087843 r 19.521 0.015
53288.088676 i 19.166 0.016
53288.089510 u 20.926 0.087
53288.090343 z 19.067 0.042
53288.091176 g 19.845 0.016
53623.134823 r 19.408 0.018
53623.135656 i 19.135 0.019
53623.136490 u 20.923 0.110
53623.137323 z 18.930 0.043
53623.138156 g 19.767 0.019
53625.153803 r 19.313 0.016
53625.154636 i 19.001 0.017
53625.155470 u 20.733 0.099
53625.156303 z 18.855 0.043
53625.157136 g 19.727 0.021
53636.112841 r 19.325 0.013
53636.113674 i 19.101 0.017
53636.114508 u 21.299 0.129
53636.115341 z 18.942 0.049
53636.116174 g 19.763 0.015
53637.107513 r 19.365 0.016
53637.108346 i 19.141 0.019
53637.109180 u 20.763 0.096
53637.110013 z 19.090 0.053
53637.110846 g 19.819 0.017
53645.172495 r 19.243 0.014
53645.173328 i 19.028 0.016
53645.174162 u 21.095 0.124
53645.174995 z 18.974 0.045
53645.175828 g 19.769 0.017
53655.084845 r 19.323 0.018
53655.085678 i 19.127 0.021
53655.086512 u 20.984 0.150
53655.087345 z 18.922 0.048
53655.088178 g 19.755 0.023
53656.082173 r 19.333 0.027
53656.083006 i 19.043 0.026
53656.083840 u 20.804 0.230
53656.084673 z 18.871 0.056
53656.085506 g 19.903 0.047
53669.069033 r 19.234 0.013
53669.069866 i 18.969 0.016
53669.070700 u 20.941 0.090
53669.071533 z 18.876 0.044
53669.072366 g 19.713 0.014
53673.057919 r 19.142 0.014
53673.058752 i 19.057 0.019
53673.059586 u 20.823 0.091
53673.060419 z 18.935 0.047
53673.061252 g 19.752 0.018
53680.062506 r 19.232 0.013
#53680.063339 i -99.000 0.016
53680.064173 u 20.948 0.086
53680.065006 z 18.886 0.036
53680.065839 g 19.726 0.015
53681.106166 r 19.286 0.026
53681.106999 i 18.942 0.029
53681.107833 u 21.032 0.211
#53681.108666 z -99.000 0.084
53681.109499 g 19.741 0.032
53685.065217 r 19.356 0.028
53685.066050 i 19.128 0.029
53685.066884 u 20.732 0.217
53685.067717 z 19.037 0.068
53685.068550 g 19.835 0.043
53687.103572 r 19.254 0.022
53687.104405 i 19.122 0.023
53687.105239 u 20.911 0.323
53687.106072 z 18.874 0.056
53687.106905 g 19.930 0.045
53693.064414 r 19.196 0.016
53693.065247 i 18.999 0.018
53693.066081 u 20.821 0.102
53693.066914 z 18.950 0.048
53693.067747 g 19.727 0.024
53697.063200 r 19.302 0.095
#53697.064033 i -99.000 0.083
53697.064867 u 20.362 0.405
#53697.065700 z -99.000 0.335
#53697.066533 g -99.000 0.075
53700.062165 r 19.252 0.018
53700.062998 i 19.012 0.021
53700.063832 u 21.079 0.146
53700.064665 z 18.903 0.057
53700.065498 g 19.733 0.018
53705.048833 r 19.174 0.018
53705.049666 i 18.961 0.020
53705.050500 u 20.841 0.133
53705.051333 z 18.879 0.048
53705.052166 g 19.756 0.019
53975.133821 r 19.399 0.648
53975.134655 i 19.048 0.122
53975.135488 u 21.000 0.120
#53975.136321 z 19.224 1.627
#53975.137155 g -99.000 0.240
53994.129263 r 19.268 0.031
53994.130097 i 19.050 0.041
53994.130930 u 20.871 0.081
53994.131763 z 18.997 0.044
53994.132597 g 19.754 0.017
53995.133030 r 19.351 0.024
53995.133864 i 19.180 0.025
53995.134697 u 20.887 0.073
53995.135530 z 19.027 0.046
53995.136364 g 19.778 0.022
53998.109171 r 19.235 0.020
53998.110005 i 19.042 0.028
53998.110838 u 20.782 0.070
53998.111671 z 18.904 0.042
53998.112505 g 19.743 0.025
54010.094652 r 19.300 0.022
#54010.095486 i -99.000 0.062
54010.096319 u 20.862 0.119
54010.097152 z 18.930 0.054
54010.097986 g 19.790 0.034
54012.087500 r 19.315 0.537
54012.088333 i 19.137 0.032
54012.089166 u 20.847 0.169
54012.090000 z 19.008 0.082
54012.090833 g 19.849 0.040
54019.107815 r 19.322 0.137
