53625.148909 r 16.366 0.005
53625.149742 i 16.015 0.005
53625.150576 u 19.265 0.032
53625.151409 z 15.827 0.007
53625.152242 g 17.229 0.006
53636.107946 r 16.381 0.005
#53636.108779 i -99.000 0.005
53636.109613 u 19.184 0.030
#53636.110446 z -99.000 0.007
53636.111279 g 17.249 0.005
53655.079950 r 16.382 0.005
53655.080783 i 15.996 0.005
53655.081617 u 19.172 0.034
53655.082450 z 15.840 0.007
53655.083283 g 17.239 0.006
53687.098679 r 16.376 0.004
53687.099512 i 16.016 0.004
53687.100346 u 19.295 0.063
53687.101179 z 15.821 0.006
53687.102012 g 17.250 0.006
#53697.058307 r -99.000 0.013
#53697.059140 i -99.000 0.011
#53697.059974 u -99.000 0.185
#53697.060807 z -99.000 0.025
#53697.061640 g -99.000 0.014
53705.043941 r 16.360 0.004
53705.044774 i 16.014 0.004
53705.045608 u 19.166 0.036
53705.046441 z 15.816 0.006
53705.047274 g 17.228 0.005
53994.124368 r 16.380 0.002
53994.125202 i 15.949 0.018
53994.126035 u 19.176 0.025
#53994.126868 z -99.000 0.057
#53994.127702 g -99.000 0.003
53998.104278 r 16.355 0.035
53998.105112 i 15.967 0.060
53998.105945 u 19.190 0.023
53998.106778 z 15.857 0.013
53998.107612 g 17.180 0.003
#54010.089773 r -99.000 0.002
54010.090607 i 17.660 0.030
54010.091440 u 19.208 0.030
54010.092273 z 15.800 0.011
54010.093107 g 17.211 0.006
54012.082602 r 16.347 0.009
54012.083435 i 15.968 0.024
54012.084268 u 19.203 0.044
54012.085102 z 15.810 0.020
54012.085935 g 17.222 0.011
54020.088600 r 16.340 0.008
54020.089433 i 15.956 0.028
54020.090267 u 19.183 0.025
#54020.091100 z -99.000 0.007
54020.091933 g 17.188 0.005
#54022.137863 r -99.000 0.002
54022.138697 i 15.925 0.014
54022.139530 u 19.138 0.025
54022.140363 z 15.818 0.009
#54022.141197 g -99.000 0.003
54030.082142 r 16.785 0.053
#54030.082975 i -99.000 0.001
54030.083808 u 21.405 0.520
54030.084642 z 16.875 0.128
54030.085475 g 18.164 0.111
54032.071606 r 16.369 0.002
54032.072440 i 15.970 0.014
#54032.073273 u -99.000 0.028
#54032.074106 z -99.000 0.014
#54032.074940 g -99.000 0.013
54037.063377 r 16.335 0.009
54037.064211 i 15.955 0.004
54037.065044 u 19.263 0.032
54037.065877 z 15.825 0.006
54037.066711 g 17.220 0.007
54040.077861 r 16.386 0.004
54040.078694 i 15.992 0.010
54040.079527 u 19.150 0.042
54040.080361 z 15.821 0.015
54040.081194 g 17.222 0.010
54050.062494 r 16.350 0.050
54050.063328 i 16.023 0.030
54050.064161 u 19.218 0.036
54050.064994 z 15.836 0.011
54050.065828 g 17.202 0.006
54053.068658 r 16.342 0.010
54053.069492 i 15.991 0.023
54053.070325 u 19.197 0.031
#54053.071158 z -99.000 0.013
54053.071992 g 17.211 0.039
54056.070348 r 16.370 0.004
54056.071182 i 16.033 0.080
54056.072015 u 19.146 0.039
#54056.072848 z -99.000 0.024
54056.073682 g 17.171 0.017
#54061.075668 r -99.000 0.602
54061.076501 i 16.004 0.005
54061.077334 u 19.163 0.037
54061.078168 z 15.845 0.012
54061.079001 g 17.230 0.008
54068.059500 r 16.342 0.013
54068.060334 i 16.006 0.017
54068.061167 u 19.195 0.057
54068.062000 z 15.797 0.010
54068.062834 g 17.228 0.015
#54357.107813 r -99.000 0.021
#54357.108647 i -99.000 0.085
54357.109480 u 19.193 0.031
#54357.110313 z -99.000 0.025
54357.111147 g 17.244 0.016
54365.105670 r 16.340 0.017
54365.106504 i 15.998 0.052
54365.107337 u 19.169 0.036
54365.108170 z 15.828 0.014
54365.109004 g 17.210 0.008
54385.155627 r 16.353 0.013
54385.156460 i 16.007 0.002
54385.157294 u 19.210 0.029
54385.158127 z 15.796 0.015
#54385.158960 g -99.000 0.004
#54387.156131 r -99.000 0.131
54387.156964 i 16.018 0.041
54387.157798 u 19.192 0.036
#54387.158631 z -99.000 0.007
54387.159464 g 17.185 0.012
54392.150866 r 16.354 0.007
54392.151700 i 15.996 0.005
54392.152533 u 19.214 0.036
54392.153366 z 15.828 0.007
54392.154200 g 17.185 0.030
