52172.225076 r 19.739 0.017
52172.225909 i 19.519 0.019
52172.226743 u 21.638 0.143
52172.227576 z 19.300 0.055
52172.228409 g 20.387 0.024
52935.073395 r 19.722 0.018
52935.074228 i 19.468 0.019
52935.075062 u 21.548 0.134
52935.075895 z 19.447 0.066
52935.076728 g 20.378 0.022
53313.066597 r 19.703 0.022
53313.067430 i 19.492 0.025
53313.068264 u 22.173 0.275
53313.069097 z 19.676 0.117
53313.069930 g 20.701 0.033
53622.175843 r 19.703 0.022
53622.176676 i 19.650 0.031
#53622.177510 u 24.544 1.510
53622.178343 z 19.860 0.120
53622.179176 g 20.599 0.043
53625.171809 r 19.745 0.020
53625.172642 i 19.501 0.020
53625.173476 u 22.020 0.283
53625.174309 z 19.313 0.057
53625.175142 g 20.260 0.029
53636.130848 r 19.686 0.017
53636.131681 i 19.417 0.020
53636.132515 u 22.083 0.218
53636.133348 z 19.460 0.066
53636.134181 g 20.328 0.021
53645.190515 r 19.769 0.018
53645.191348 i 19.490 0.019
53645.192182 u 21.646 0.173
53645.193015 z 19.378 0.059
53645.193848 g 20.413 0.023
53655.102851 r 19.638 0.021
53655.103684 i 19.392 0.021
53655.104518 u 21.837 0.298
53655.105351 z 19.259 0.059
53655.106184 g 20.284 0.035
53664.127810 r 19.946 0.032
53664.128643 i 19.555 0.028
53664.129477 u 21.839 0.319
53664.130310 z 19.338 0.073
53664.131143 g 20.517 0.049
53666.091409 r 19.753 0.018
53666.092242 i 19.550 0.021
53666.093076 u 21.996 0.195
53666.093909 z 19.483 0.069
53666.094742 g 20.357 0.020
53669.087049 r 19.767 0.017
53669.087882 i 19.445 0.018
53669.088716 u 21.924 0.175
53669.089549 z 19.336 0.057
53669.090382 g 20.302 0.021
53674.071283 r 19.715 0.019
53674.072116 i 19.471 0.021
53674.072950 u 22.214 0.238
53674.073783 z 19.507 0.073
53674.074616 g 20.335 0.022
53681.124181 r 19.683 0.035
53681.125014 i 19.495 0.038
53681.125848 u 21.905 0.372
#53681.126681 z -99.000 0.136
53681.127514 g 20.849 0.091
53687.121578 r 19.838 0.033
53687.122411 i 19.621 0.031
#53687.123245 u 25.144 3.650
53687.124078 z 19.409 0.073
53687.124911 g 20.466 0.074
53697.081206 r 20.022 0.102
#53697.082039 i -99.000 0.085
53697.082873 u 22.231 0.855
53697.083706 z 19.463 0.253
53697.084539 g 20.246 0.076
53700.080168 r 19.762 0.021
53700.081001 i 19.470 0.022
53700.081835 u 21.593 0.174
53700.082668 z 19.394 0.071
53700.083501 g 20.386 0.027
53705.066839 r 19.923 0.029
53705.067672 i 19.574 0.028
53705.068506 u 21.795 0.235
53705.069339 z 20.147 0.173
53705.070172 g 20.647 0.036
53975.151833 r 19.902 0.525
53975.152666 i 19.531 0.433
53975.153499 u 23.048 0.703
53975.154333 z 19.738 0.445
53975.155166 g 20.409 0.531
53994.147270 r 19.701 0.110
53994.148104 i 19.357 0.331
53994.148937 u 21.831 0.184
53994.149770 z 19.404 0.066
53994.150604 g 20.381 0.060
53998.127180 r 19.673 0.506
53998.128013 i 19.382 0.436
53998.128847 u 21.557 0.180
53998.129680 z 19.319 0.381
53998.130513 g 20.335 0.515
54010.112657 r 19.873 0.039
54010.113490 i 19.549 0.034
