53625.151936 r 18.806 0.012
53625.152769 i 18.560 0.013
53625.153603 u 20.590 0.089
53625.154436 z 18.386 0.030
53625.155269 g 19.332 0.015
53636.110973 r 18.740 0.010
53636.111806 i 18.603 0.012
53636.112640 u 20.762 0.082
53636.113473 z 18.300 0.029
#53636.114306 g -99.000 0.012
53645.170628 r 18.746 0.010
53645.171461 i 18.580 0.012
53645.172295 u 20.774 0.106
53645.173128 z 18.346 0.031
#53645.173961 g -99.000 0.012
53655.082977 r 18.721 0.012
53655.083810 i 18.481 0.013
53655.084644 u 20.707 0.127
53655.085477 z 18.348 0.032
53655.086310 g 19.297 0.017
53669.067165 r 18.739 0.010
53669.067998 i 18.491 0.011
53669.068832 u 20.805 0.076
#53669.069665 z -99.000 0.030
#53669.070498 g -99.000 0.011
53681.104299 r 18.792 0.017
53681.105132 i 18.677 0.022
53681.105966 u 20.603 0.137
#53681.106799 z -99.000 0.051
53681.107632 g 19.410 0.024
#53685.063340 r -99.000 0.021
#53685.064173 i -99.000 0.021
53685.065007 u 20.980 0.266
#53685.065840 z -99.000 0.047
53685.066673 g 19.541 0.031
53687.101695 r 18.836 0.017
53687.102528 i 18.574 0.015
53687.103362 u 20.667 0.217
53687.104195 z 18.347 0.033
53687.105028 g 19.347 0.028
#53697.061325 r -99.000 0.078
#53697.062158 i -99.000 0.070
#53697.062992 u -99.000 0.434
53697.063825 z 18.433 0.175
#53697.064658 g -99.000 0.068
53700.060298 r 18.837 0.012
53700.061131 i 18.613 0.015
53700.061965 u 20.623 0.099
53700.062798 z 18.595 0.046
53700.063631 g 19.496 0.015
53705.046966 r 18.773 0.013
53705.047799 i 18.581 0.016
53705.048633 u 20.689 0.133
53705.049466 z 18.258 0.032
53705.050299 g 19.333 0.015
#53994.127397 r -99.000 0.013
53994.128230 i 18.537 0.014
53994.129064 u 20.726 0.074
53994.129897 z 18.310 0.035
53994.130730 g 19.334 0.028
53998.107304 r 18.803 0.012
53998.108137 i 18.612 0.019
53998.108970 u 20.684 0.064
53998.109804 z 18.501 0.039
53998.110637 g 19.304 0.010
#54010.092785 r -99.000 0.015
#54010.093619 i -99.000 0.046
54010.094452 u 20.620 0.101
54010.095285 z 18.302 0.025
54010.096119 g 19.295 0.017
54012.085628 r 18.812 0.021
54012.086461 i 18.501 0.059
54012.087294 u 21.052 0.231
54012.088128 z 18.385 0.036
54012.088961 g 19.346 0.026
54020.091609 r 18.741 0.010
54020.092442 i 18.468 0.011
54020.093276 u 20.717 0.075
54020.094109 z 18.324 0.028
54020.094942 g 19.319 0.010
54022.140898 r 18.790 0.023
54022.141731 i 18.547 0.017
54022.142564 u 20.728 0.082
54022.143398 z 18.467 0.031
#54022.144231 g -99.000 0.030
#54028.081973 r -99.000 0.030
#54028.082806 i -99.000 0.026
54028.083640 u 20.801 0.125
54028.084473 z 18.752 0.063
54028.085306 g 19.399 0.017
54030.085171 r 18.732 0.010
54030.086005 i 18.477 0.016
54030.086838 u 20.895 0.090
54030.087671 z 18.417 0.032
54030.088505 g 19.408 0.020
54032.074430 r 18.808 0.020
#54032.075264 i -99.000 0.054
54032.076097 u 20.829 0.118
#54032.076930 z -99.000 0.080
#54032.077764 g -99.000 0.014
54034.144664 r 18.824 0.020
54034.145497 i 18.575 0.023
54034.146330 u 20.735 0.135
54034.147164 z 18.743 0.073
54034.147997 g 19.504 0.020
54037.066408 r 18.726 0.011
54037.067241 i 18.547 0.016
54037.068075 u 20.840 0.104
54037.068908 z 18.306 0.029
54037.069741 g 19.340 0.018
54040.080888 r 18.805 0.016
54040.081721 i 18.563 0.031
54040.082554 u 20.534 0.141
54040.083388 z 18.421 0.038
54040.084221 g 19.422 0.024
#54050.065523 r -99.000 0.048
#54050.066357 i -99.000 0.027
54050.067190 u 20.643 0.124
#54050.068023 z -99.000 0.037
#54050.068857 g -99.000 0.053
#54056.073363 r -99.000 0.027
#54056.074197 i -99.000 0.042
#54056.075030 u -99.000 0.137
#54056.075863 z -99.000 0.092
#54056.076697 g -99.000 0.034
54059.067638 r 18.830 0.024
54059.068472 i 18.547 0.029
54059.069305 u 20.774 0.122
54059.070138 z 18.473 0.044
54059.070972 g 19.407 0.016
54061.078690 r 18.943 0.027
54061.079524 i 18.551 0.024
54061.080357 u 20.555 0.102
54061.081190 z 18.522 0.051
54061.082024 g 19.351 0.016
54062.072542 r 18.812 0.023
54062.073375 i 18.594 0.025
54062.074208 u 20.670 0.121
54062.075042 z 18.677 0.059
54062.075875 g 19.427 0.071
54068.062512 r 18.888 0.021
54068.063345 i 18.655 0.034
54068.064179 u 20.716 0.221
54068.065012 z 18.638 0.065
54068.065845 g 19.289 0.026
54357.110838 r 18.782 0.076
54357.111672 i 18.494 0.070
54357.112505 u 20.943 0.098
54357.113338 z 18.299 0.030
54357.114172 g 19.374 0.021
54365.108687 r 18.884 0.025
54365.109521 i 18.542 0.022
54365.110354 u 20.517 0.102
54365.111187 z 18.436 0.033
54365.112021 g 19.345 0.021
54385.158653 r 18.813 0.028
54385.159486 i 18.521 0.014
54385.160319 u 20.696 0.081
54385.161153 z 18.328 0.026
54385.161986 g 19.392 0.013
54387.159161 r 18.924 0.017
54387.159994 i 18.712 0.022
54387.160827 u 20.636 0.135
54387.161661 z 18.710 0.054
54387.162494 g 19.596 0.026
54392.153884 r 18.819 0.013
54392.154717 i 18.551 0.038
54392.155550 u 20.587 0.118
54392.156384 z 18.306 0.027
54392.157217 g 19.374 0.017
