53270.103086 r 19.029 0.083
53270.103920 i 18.726 0.125
53270.104753 u 22.724 0.552
53270.105586 z 18.559 0.042
53270.106420 g 19.987 0.029
53288.080241 r 19.308 0.016
#53288.081074 i -99.000 0.014
#53288.081908 u -99.000 0.458
#53288.082741 z -99.000 0.039
#53288.083574 g -99.000 0.019
53302.075909 r 19.124 0.016
#53302.076742 i -99.000 0.016
53302.077576 u 22.251 0.622
53302.078409 z 18.531 0.036
53302.079242 g 20.084 0.032
53626.113432 r 19.108 0.017
53626.114265 i 18.886 0.017
53626.115099 u 22.125 0.465
53626.115932 z 18.482 0.036
53626.116765 g 20.136 0.036
53656.074569 r 19.098 0.021
53656.075402 i 18.674 0.017
53656.076236 u 22.273 0.753
53656.077069 z 18.791 0.060
53656.077902 g 20.258 0.057
#53673.050317 r -99.000 0.032
#53673.051150 i -99.000 0.018
#53673.051984 u -99.000 0.525
#53673.052817 z -99.000 0.043
#53673.053650 g -99.000 0.029
53677.068240 r 19.281 0.022
53677.069073 i 18.867 0.019
53677.069907 u 22.399 0.417
53677.070740 z 18.833 0.057
#53677.071573 g -99.000 0.021
53989.117512 r 19.068 0.117
53989.118346 i 18.704 0.101
53989.119179 u 23.330 0.771
53989.120012 z 18.525 0.110
53989.120846 g 19.955 0.200
54009.085510 r 19.306 0.775
54009.086343 i 18.762 0.030
54009.087177 u 21.937 0.319
54009.088010 z 18.507 0.056
54009.088843 g 19.972 0.042
54011.150003 r 19.058 0.027
54011.150837 i 18.757 0.013
54011.151670 u 21.930 0.364
54011.152503 z 18.520 0.037
54011.153337 g 19.961 0.029
54019.100219 r 19.223 0.096
54019.101052 i 18.872 0.071
#54019.101886 u 25.210 8.915
54019.102719 z 18.819 0.073
54019.103552 g 20.230 0.117
54029.079356 r 19.059 0.083
54029.080189 i 18.708 0.200
54029.081022 u 22.389 0.343
54029.081856 z 18.508 0.038
54029.082689 g 19.960 0.028
#54051.055939 r -99.000 0.330
54051.056772 i 18.859 0.115
#54051.057605 u 22.067 1.003
#54051.058439 z -99.000 0.212
#54051.059272 g -99.000 0.111
54403.065579 r 19.155 0.078
54403.066412 i 18.763 0.073
54403.067246 u 23.009 0.767
54403.068079 z 18.546 0.041
54403.068912 g 20.010 0.055
54406.059407 r 19.041 0.379
54406.060240 i 18.752 0.296
#54406.061074 u 23.444 1.711
54406.061907 z 18.660 0.051
#54406.062740 g -99.000 0.068
54412.062334 r 19.228 0.033
54412.063167 i 18.758 0.034
54412.064000 u 21.993 0.306
54412.064834 z 18.772 0.062
#54412.065667 g -99.000 0.047
