53625.148272 r 19.197 0.015
53625.149105 i 18.863 0.013
53625.149939 u 21.533 0.215
53625.150772 z 18.671 0.033
53625.151605 g 19.872 0.023
53636.107310 r 19.204 0.014
53636.108143 i 18.864 0.014
53636.108977 u 21.388 0.187
#53636.109810 z -99.000 0.049
53636.110643 g 19.825 0.016
53655.079313 r 19.167 0.015
53655.080146 i 18.863 0.013
53655.080980 u 21.100 0.181
53655.081813 z 18.598 0.033
53655.082646 g 19.840 0.026
53687.098045 r 19.176 0.021
53687.098878 i 18.848 0.016
#53687.099712 u 23.088 2.103
53687.100545 z 18.696 0.041
53687.101378 g 19.835 0.045
53994.123736 r 19.158 0.052
53994.124569 i 18.834 0.015
53994.125403 u 21.177 0.112
53994.126236 z 18.710 0.064
53994.127069 g 19.862 0.016
53998.103654 r 19.169 0.010
53998.104487 i 18.818 0.019
53998.105320 u 21.497 0.124
53998.106154 z 18.630 0.028
53998.106987 g 19.858 0.021
54010.089132 r 19.174 0.035
54010.089965 i 18.852 0.033
54010.090798 u 21.534 0.210
54010.091632 z 18.727 0.030
54010.092465 g 19.893 0.026
54012.081979 r 19.182 0.020
54012.082812 i 18.870 0.022
54012.083646 u 22.239 0.710
54012.084479 z 18.666 0.033
54012.085312 g 19.867 0.038
54020.087943 r 19.166 0.011
54020.088776 i 18.841 0.012
54020.089609 u 21.525 0.154
#54020.090443 z -99.000 0.034
54020.091276 g 19.860 0.014
54022.137262 r 19.167 0.013
#54022.138096 i -99.000 0.029
#54022.138929 u -99.000 0.148
54022.139762 z 18.744 0.037
54022.140596 g 19.863 0.017
54030.081503 r 19.198 0.022
54030.082337 i 18.811 0.012
54030.083170 u 21.451 0.142
54030.084003 z 18.726 0.037
54030.084837 g 19.938 0.032
54032.070763 r 19.193 0.014
54032.071596 i 18.842 0.013
54032.072429 u 21.670 0.208
54032.073263 z 18.756 0.040
54032.074096 g 19.872 0.029
54037.062748 r 19.198 0.013
54037.063581 i 18.858 0.029
54037.064415 u 21.803 0.263
54037.065248 z 18.700 0.033
54037.066081 g 19.847 0.021
54040.077226 r 19.218 0.018
54040.078059 i 18.829 0.014
54040.078893 u 21.109 0.240
54040.079726 z 18.659 0.041
54040.080559 g 19.897 0.034
54053.068029 r 19.145 0.018
54053.068862 i 18.805 0.015
54053.069696 u 21.019 0.141
54053.070529 z 18.650 0.048
#54053.071362 g -99.000 0.044
#54056.069719 r -99.000 0.109
54056.070553 i 18.789 0.021
54056.071386 u 21.026 0.194
54056.072219 z 18.656 0.043
#54056.073053 g -99.000 0.037
54059.063986 r 19.644 0.051
54059.064819 i 19.846 0.100
54059.065652 u 22.220 0.410
54059.066486 z 19.569 0.160
54059.067319 g 20.729 0.092
54061.075041 r 19.128 0.021
54061.075874 i 18.720 0.018
54061.076707 u 21.139 0.199
#54061.077541 z -99.000 0.052
54061.078374 g 19.956 0.024
54068.058872 r 19.191 0.024
54068.059706 i 18.799 0.016
54068.060539 u 21.209 0.343
54068.061372 z 18.696 0.054
54068.062206 g 19.847 0.039
54357.107200 r 19.169 0.011
#54357.108033 i -99.000 0.074
54357.108867 u 21.370 0.141
#54357.109700 z -99.000 0.039
54357.110533 g 19.835 0.014
54385.154994 r 19.195 0.042
54385.155827 i 18.857 0.037
54385.156661 u 21.551 0.168
54385.157494 z 18.730 0.034
54385.158327 g 19.871 0.018
54387.155496 r 19.185 0.023
54387.156329 i 18.871 0.016
54387.157162 u 21.344 0.196
54387.157996 z 18.716 0.044
54387.158829 g 19.883 0.021
54392.150293 r 19.200 0.016
54392.151126 i 18.863 0.016
54392.151959 u 21.638 0.229
54392.152793 z 18.655 0.041
54392.153626 g 19.822 0.028
