53625.154011 r 19.241 0.015
53625.154844 i 18.947 0.014
53625.155678 u 21.107 0.143
53625.156511 z 18.874 0.040
53625.157344 g 19.942 0.026
53636.113049 r 19.376 0.015
53636.113882 i 19.069 0.015
53636.114716 u 21.109 0.124
53636.115549 z 18.897 0.044
53636.116382 g 19.888 0.016
53645.172717 r 19.265 0.014
53645.173550 i 18.978 0.013
53645.174384 u 21.195 0.150
53645.175217 z 19.049 0.047
53645.176050 g 19.883 0.017
53655.085052 r 19.277 0.017
53655.085885 i 19.011 0.015
53655.086719 u 21.115 0.177
53655.087552 z 18.965 0.043
53655.088385 g 20.009 0.029
53681.106385 r 19.250 0.028
53681.107218 i 19.010 0.025
53681.108052 u 21.381 0.298
53681.108885 z 19.055 0.093
#53681.109718 g -99.000 0.035
53687.103783 r 19.297 0.022
53687.104616 i 19.036 0.019
53687.105450 u 20.895 0.344
53687.106283 z 18.895 0.051
53687.107116 g 20.031 0.053
#53697.063409 r -99.000 0.082
#53697.064242 i -99.000 0.077
53697.065076 u 20.401 0.454
#53697.065909 z -99.000 0.186
#53697.066742 g -99.000 0.062
53700.062373 r 19.342 0.018
53700.063206 i 18.992 0.017
53700.064040 u 21.302 0.179
53700.064873 z 18.985 0.056
53700.065706 g 20.009 0.021
53975.134046 r 19.379 0.056
53975.134879 i 18.950 0.072
53975.135712 u 21.595 0.214
53975.136546 z 18.940 0.064
53975.137379 g 19.919 0.047
54012.087712 r 19.315 0.029
54012.088545 i 19.097 0.029
54012.089379 u 21.175 0.250
54012.090212 z 18.884 0.044
54012.091045 g 19.958 0.048
54020.093682 r 19.290 0.036
54020.094516 i 19.081 0.035
54020.095349 u 20.847 0.086
54020.096182 z 18.988 0.050
54020.097016 g 19.847 0.036
54022.142965 r 19.263 0.027
54022.143798 i 19.069 0.034
54022.144632 u 21.070 0.128
54022.145465 z 19.003 0.050
54022.146298 g 19.905 0.038
#54028.084057 r 19.345 4.743
#54028.084890 i -99.000 99.999
#54028.085723 u 26.665 99.999
#54028.086557 z -99.000 99.999
#54028.087390 g -99.000 0.074
54030.087240 r 19.322 0.048
54030.088073 i 18.980 0.104
54030.088907 u 21.314 0.137
54030.089740 z 18.982 0.047
54030.090573 g 19.992 0.030
54032.076503 r 19.402 0.033
54032.077336 i 18.983 0.029
#54032.078169 u -99.000 0.188
54032.079003 z 19.069 0.065
#54032.079836 g -99.000 0.030
54034.146744 r 19.412 0.496
54034.147577 i 19.126 0.119
#54034.148411 u -99.000 0.305
54034.149244 z 19.374 0.167
54034.150077 g 20.150 0.165
54037.068482 r 19.217 0.035
54037.069315 i 19.039 0.027
54037.070149 u 21.036 0.124
54037.070982 z 18.937 0.045
54037.071815 g 20.191 0.055
54040.082966 r 19.259 0.039
54040.083799 i 19.039 0.033
54040.084632 u 21.296 0.306
54040.085466 z 18.976 0.058
54040.086299 g 19.784 0.045
#54056.075455 r -99.000 0.358
#54056.076289 i -99.000 0.150
54056.077122 u 22.368 0.729
#54056.077955 z -99.000 0.085
#54056.078789 g -99.000 0.058
#54357.112908 r -99.000 0.101
54357.113741 i 19.119 0.033
54357.114575 u 21.609 0.191
54357.115408 z 18.795 0.042
54357.116241 g 19.848 0.047
54365.110760 r 19.237 0.030
54365.111593 i 19.188 0.035
54365.112426 u 21.100 0.166
54365.113260 z 18.934 0.043
54365.114093 g 19.898 0.036
54385.160747 r 19.308 0.044
54385.161580 i 19.071 0.031
54385.162413 u 21.073 0.120
54385.163247 z 18.944 0.044
54385.164080 g 19.876 0.032
54392.155969 r 19.212 0.043
54392.156802 i 18.975 0.041
54392.157636 u 20.848 0.159
54392.158469 z 18.858 0.050
54392.159302 g 19.910 0.039
