52558.267107 r 18.805 0.011
52558.267940 i 17.972 0.008
52558.268774 u 24.093 0.886
52558.269607 z 17.644 0.017
52558.270440 g 20.482 0.026
52931.168764 r 18.492 0.009
52931.169597 i 17.809 0.008
52931.170431 u 22.439 0.287
52931.171264 z 17.384 0.015
52931.172097 g 20.007 0.020
52935.165727 r 18.599 0.010
52935.166560 i 18.154 0.010
52935.167394 u 23.214 0.595
52935.168227 z 17.476 0.016
52935.169060 g 20.159 0.022
53638.258964 r 18.975 0.013
53638.259797 i 18.088 0.009
53638.260631 u 23.597 0.886
53638.261464 z 17.877 0.021
53638.262297 g 20.201 0.024
53666.183741 r 18.611 0.010
53666.184574 i 17.957 0.009
53666.185408 u 22.859 0.460
53666.186241 z 17.665 0.019
53666.187074 g 20.132 0.022
53669.179378 r 18.656 0.010
53669.180211 i 17.843 0.008
53669.181045 u 23.099 0.454
53669.181878 z 17.501 0.016
53669.182711 g 20.016 0.019
53674.163614 r 19.312 0.018
53674.164447 i 18.200 0.010
53674.165281 u 23.225 0.738
53674.166114 z 17.818 0.022
53674.166947 g 20.700 0.036
53676.253105 r 18.749 0.011
53676.253938 i 18.114 0.009
#53676.254772 u 24.663 1.107
53676.255605 z 17.555 0.016
53676.256438 g 20.285 0.023
53681.216503 r 18.425 0.009
53681.217336 i 17.990 0.009
53681.218170 u 22.821 0.452
53681.219003 z 17.498 0.015
53681.219836 g 20.104 0.025
53685.175551 r 19.248 0.033
53685.176384 i 18.108 0.013
#53685.177218 u 23.560 2.731
53685.178051 z 18.220 0.040
53685.178884 g 20.564 0.118
53700.172485 r 18.837 0.012
53700.173318 i 18.010 0.009
53700.174152 u 23.598 0.961
53700.174985 z 17.840 0.023
53700.175818 g 20.371 0.033
53705.159155 r 18.626 0.010
53705.159988 i 17.899 0.008
#53705.160822 u 23.892 1.022
53705.161655 z 17.679 0.018
53705.162488 g 20.116 0.023
53993.312000 r 18.787 0.250
53993.312833 i 17.886 0.131
53993.313666 u 23.241 0.773
53993.314500 z 17.496 0.161
53993.315333 g 19.940 0.338
53996.250956 r 18.685 0.232
53996.251789 i 18.143 0.186
53996.252622 u 23.274 0.695
53996.253456 z 17.974 0.230
53996.254289 g 20.645 0.743
53998.219515 r 18.777 0.249
53998.220349 i 18.239 0.193
53998.221182 u 22.825 0.420
53998.222015 z 17.811 0.171
53998.222849 g 20.219 0.477
54005.249824 r 18.656 0.175
54005.250657 i 17.799 0.098
54005.251490 u 23.865 0.767
54005.252324 z 17.530 0.103
54005.253157 g 20.165 0.330
54012.197871 r 18.668 0.174
54012.198705 i 17.895 0.164
#54012.199538 u 26.244 99.999
54012.200371 z 17.485 0.096
54012.201205 g 20.066 0.386
54020.203810 r 19.285 0.417
54020.204643 i 18.153 0.171
54020.205477 u 23.191 0.755
54020.206310 z 17.917 0.207
54020.207143 g 20.890 0.777
54028.194188 r 18.620 0.171
54028.195021 i 17.956 0.112
54028.195855 u 23.001 0.770
54028.196688 z 17.728 0.123
54028.197521 g 19.920 0.269
54030.197427 r 18.653 0.226
54030.198260 i 17.931 0.151
54030.199093 u 23.502 0.694
54030.199927 z 17.608 0.199
54030.200760 g 19.871 0.318
54037.178628 r 19.257 0.519
54037.179461 i 18.053 0.196
54037.180294 u 22.379 0.442
54037.181128 z 17.519 0.179
54037.181961 g 20.207 0.573
54040.193126 r 19.006 0.309
54040.193959 i 18.318 0.200
#54040.194792 u 24.025 3.923
54040.195626 z 17.484 0.113
54040.196459 g 20.195 0.427
54376.281511 r 19.006 0.298
54376.282345 i 17.894 0.127
#54376.283178 u 24.704 3.119
54376.284011 z 17.484 0.120
54376.284845 g 20.132 0.407
