51081.291787 r 20.359 0.042
51081.292620 i 20.018 0.046
51081.293454 u 21.019 0.131
51081.294287 z 19.944 0.139
51081.295120 g 20.453 0.040
51819.362907 r 20.509 0.035
51819.363740 i 20.106 0.038
51819.364574 u 20.935 0.102
51819.365407 z 19.925 0.122
51819.366240 g 20.564 0.035
52558.328193 r 20.625 0.037
52558.329026 i 20.060 0.035
52558.329860 u 21.007 0.123
52558.330693 z 19.898 0.113
52558.331526 g 20.718 0.035
52577.215692 r 20.615 0.038
52577.216525 i 20.286 0.045
52577.217359 u 20.989 0.092
52577.218192 z 19.861 0.114
52577.219025 g 20.666 0.036
52586.219171 r 20.692 0.044
52586.220004 i 20.174 0.047
52586.220838 u 20.915 0.079
52586.221671 z 19.886 0.116
52586.222504 g 20.755 0.035
52910.299652 r 20.547 0.031
52910.300485 i 20.097 0.031
52910.301319 u 20.947 0.075
52910.302152 z 19.761 0.078
52910.302985 g 20.658 0.029
52931.229853 r 20.474 0.037
52931.230686 i 20.121 0.040
52931.231520 u 20.923 0.093
52931.232353 z 19.665 0.093
52931.233186 g 20.629 0.033
52935.226817 r 20.518 0.035
52935.227650 i 20.159 0.037
52935.228484 u 20.864 0.080
52935.229317 z 19.780 0.093
52935.230150 g 20.720 0.031
52959.170145 r 20.478 0.028
52959.170978 i 20.173 0.033
52959.171812 u 20.917 0.078
52959.172645 z 19.806 0.077
52959.173478 g 20.656 0.029
52963.149890 r 20.535 0.031
52963.150723 i 20.143 0.030
52963.151557 u 20.834 0.065
52963.152390 z 19.813 0.070
52963.153223 g 20.615 0.026
53352.120956 r 20.265 0.026
53352.121789 i 19.919 0.030
53352.122623 u 20.625 0.060
53352.123456 z 19.742 0.089
53352.124289 g 20.435 0.026
53622.329256 r 20.218 0.038
53622.330089 i 19.853 0.043
53622.330923 u 20.955 0.134
53622.331756 z 19.451 0.114
53622.332589 g 20.457 0.040
53634.278726 r 20.224 0.060
53634.279559 i 19.952 0.054
53634.280393 u 20.639 0.232
53634.281226 z 19.726 0.116
53634.282059 g 20.285 0.069
53638.320061 r 20.363 0.029
53638.320894 i 19.988 0.029
53638.321728 u 20.634 0.078
53638.322561 z 19.670 0.075
53638.323394 g 20.504 0.031
53655.256267 r 20.324 0.046
53655.257100 i 19.996 0.057
53655.257934 u 20.710 0.152
53655.258767 z 19.750 0.128
53655.259600 g 20.379 0.055
53664.281224 r 20.342 0.065
53664.282057 i 19.849 0.044
53664.282891 u 20.762 0.174
53664.283724 z 19.597 0.103
53664.284557 g 20.370 0.055
53666.244828 r 20.239 0.029
53666.245661 i 19.936 0.031
53666.246495 u 20.701 0.085
53666.247328 z 19.616 0.086
53666.248161 g 20.437 0.035
53669.240467 r 20.342 0.029
53669.241300 i 20.017 0.034
53669.242134 u 20.707 0.068
53669.242967 z 19.845 0.129
53669.243800 g 20.551 0.028
53671.325240 r 20.216 0.040
53671.326073 i 19.885 0.041
53671.326907 u 20.753 0.139
53671.327740 z 19.570 0.098
53671.328573 g 20.420 0.035
53674.224703 r 20.249 0.028
53674.225536 i 19.931 0.030
53674.226370 u 20.748 0.081
53674.227203 z 19.723 0.081
53674.228036 g 20.552 0.029
53676.314183 r 20.256 0.027
53676.315016 i 19.868 0.028
53676.315850 u 20.581 0.089
53676.316683 z 19.630 0.072
53676.317516 g 20.488 0.031
53679.286074 r 20.385 0.044
53679.286907 i 19.955 0.039
53679.287741 u 20.742 0.102
53679.288574 z 19.688 0.118
53679.289407 g 20.473 0.035
53681.277586 r 20.218 0.031
53681.278419 i 19.855 0.034
53681.279253 u 20.731 0.094
53681.280086 z 19.652 0.085
53681.280919 g 20.456 0.033
53685.236636 r 20.234 0.078
53685.237469 i 19.843 0.067
53685.238303 u 20.557 0.211
53685.239136 z 19.736 0.147
53685.239969 g 20.282 0.094
53697.234609 r 20.281 0.028
53697.235442 i 19.885 0.028
53697.236276 u 20.787 0.087
53697.237109 z 19.600 0.072
53697.237942 g 20.443 0.029
53700.233568 r 20.321 0.036
53700.234401 i 19.902 0.038
53700.235235 u 20.566 0.083
53700.236068 z 19.425 0.082
53700.236901 g 20.409 0.031
53705.220237 r 20.334 0.030
53705.221070 i 19.927 0.028
53705.221904 u 20.677 0.079
53705.222737 z 19.573 0.068
53705.223570 g 20.530 0.032
53975.305245 r 20.252 0.026
53975.306078 i 19.984 0.033
53975.306912 u 20.621 0.076
53975.307745 z 19.615 0.094
53975.308578 g 20.454 0.029
53990.318058 r 20.272 0.040
53990.318891 i 19.926 0.038
53990.319724 u 20.795 0.138
53990.320558 z 19.680 0.090
53990.321391 g 20.435 0.047
53994.328235 r 20.238 0.027
53994.329068 i 19.962 0.029
53994.329902 u 20.608 0.058
53994.330735 z 19.682 0.073
53994.331568 g 20.421 0.027
53996.311969 r 20.216 0.032
53996.312802 i 19.966 0.039
53996.313635 u 20.714 0.088
53996.314469 z 19.509 0.089
53996.315302 g 20.376 0.030
53998.280600 r 20.168 0.032
53998.281433 i 19.883 0.024
53998.282267 u 20.621 0.058
53998.283100 z 19.575 0.059
53998.283933 g 20.375 0.027
54005.310843 r 20.255 0.024
54005.311677 i 19.922 0.028
54005.312510 u 20.547 0.054
54005.313343 z 19.471 0.055
54005.314177 g 20.432 0.028
54010.266077 r 20.255 0.028
54010.266911 i 19.928 0.032
54010.267744 u 20.692 0.082
54010.268577 z 19.588 0.065
54010.269411 g 20.468 0.035
54012.258936 r 20.286 0.046
54012.259769 i 19.874 0.037
54012.260603 u 20.770 0.166
54012.261436 z 19.503 0.077
54012.262269 g 20.427 0.055
54020.264901 r 20.170 0.059
54020.265734 i 19.729 0.100
54020.266568 u 21.058 0.253
54020.267401 z 19.572 0.103
54020.268234 g 20.426 0.043
54024.346561 r 20.295 0.048
54024.347394 i 20.052 0.054
54024.348227 u 20.634 0.106
54024.349061 z 19.687 0.098
54024.349894 g 20.385 0.036
54030.258492 r 20.295 0.025
54030.259325 i 19.872 0.028
#54030.260159 u -99.000 0.055
54030.260992 z 19.655 0.074
54030.261825 g 20.420 0.026
54037.239709 r 20.251 0.029
54037.240542 i 19.934 0.034
54037.241376 u 20.560 0.068
54037.242209 z 19.509 0.065
54037.243042 g 20.388 0.032
54040.254198 r 20.288 0.048
54040.255031 i 19.874 0.041
54040.255865 u 20.709 0.152
54040.256698 z 19.503 0.083
54040.257531 g 20.382 0.063
54049.280646 r 20.257 0.054
54049.281479 i 19.834 0.050
#54049.282312 u -99.000 0.329
54049.283146 z 19.794 0.141
54049.283979 g 20.302 0.061
54053.244966 r 20.250 0.027
54053.245800 i 19.882 0.028
54053.246633 u 20.696 0.073
54053.247466 z 19.516 0.070
54053.248300 g 20.454 0.032
54059.240925 r 20.296 0.050
#54059.241759 i -99.000 0.155
54059.242592 u 20.448 0.105
54059.243425 z 19.829 0.125
54059.244259 g 20.410 0.038
54062.245852 r 20.244 0.038
54062.246685 i 19.901 0.046
54062.247518 u 20.567 0.105
54062.248352 z 19.869 0.147
54062.249185 g 20.384 0.040
54068.226397 r 20.167 0.053
54068.227230 i 19.860 0.048
54068.228063 u 20.221 0.125
54068.228897 z 19.737 0.118
54068.229730 g 20.320 0.071
54357.284125 r 20.430 0.029
54357.284958 i 19.972 0.034
54357.285791 u 20.707 0.064
54357.286625 z 19.647 0.075
54357.287458 g 20.548 0.029
#54362.333987 r -99.000 0.076
#54362.334820 i -99.000 0.302
#54362.335654 u -99.000 99.999
54362.336487 z 19.853 0.116
54362.337320 g 20.566 0.039
54382.314169 r 20.460 0.040
54382.315003 i 20.033 0.045
54382.315836 u 20.743 0.100
54382.316669 z 19.864 0.130
54382.317503 g 20.558 0.040
54385.331940 r 20.442 0.030
54385.332773 i 20.042 0.030
54385.333607 u 20.796 0.078
54385.334440 z 19.690 0.075
54385.335273 g 20.579 0.038
54387.332461 r 20.420 0.036
54387.333294 i 19.950 0.033
#54387.334127 u -99.000 0.087
54387.334961 z 19.682 0.088
54387.335794 g 20.570 0.045
54392.327189 r 20.442 0.038
54392.328023 i 19.993 0.037
54392.328856 u 20.579 0.088
54392.329689 z 19.671 0.098
54392.330523 g 20.632 0.041
54402.325795 r 20.423 0.054
54402.326628 i 20.022 0.048
54402.327461 u 20.901 0.262
54402.328295 z 19.712 0.095
54402.329128 g 20.526 0.075
