52075.315879 r 17.936 0.010
52075.316712 i 17.658 0.008
52075.317546 u 20.277 0.077
52075.318379 z 17.582 0.017
52075.319212 g 18.505 0.010
53243.249970 r 17.938 0.010
53243.250803 i 17.596 0.009
53243.251637 u 20.003 0.098
53243.252470 z 17.529 0.020
53243.253303 g 18.550 0.017
53288.105972 r 18.011 0.011
53288.106805 i 17.686 0.008
53288.107639 u 20.318 0.072
53288.108472 z 17.635 0.017
53288.109305 g 18.688 0.014
53628.124029 r 18.062 0.014
53628.124862 i 17.748 0.011
53628.125696 u 20.344 0.174
53628.126529 z 17.677 0.022
53628.127362 g 18.797 0.027
53637.125642 r 17.909 0.010
53637.126475 i 17.671 0.009
53637.127309 u 20.162 0.072
53637.128142 z 17.540 0.023
53637.128975 g 18.640 0.014
#53649.112711 r -99.000 0.012
#53649.113544 i -99.000 0.011
#53649.114378 u -99.000 0.133
#53649.115211 z -99.000 0.052
53649.116044 g 18.380 0.023
53656.100304 r 17.903 0.011
53656.101137 i 17.847 0.012
53656.101971 u 20.219 0.146
53656.102804 z 17.963 0.029
53656.103637 g 18.535 0.018
53665.091582 r 18.002 0.015
#53665.092415 i -99.000 0.018
#53665.093249 u -99.000 0.276
#53665.094082 z -99.000 0.083
#53665.094915 g -99.000 0.043
53670.108068 r 17.865 0.009
53670.108901 i 17.553 0.008
53670.109735 u 19.944 0.066
53670.110568 z 17.460 0.020
53670.111401 g 18.412 0.012
53673.076048 r 17.963 0.008
53673.076881 i 17.598 0.008
53673.077715 u 20.023 0.059
53673.078548 z 17.573 0.017
53673.079381 g 18.357 0.011
53693.082542 r 17.868 0.010
53693.083375 i 17.643 0.009
53693.084209 u 19.992 0.075
53693.085042 z 17.486 0.017
53693.085875 g 18.405 0.013
#53997.129535 r 18.028 2.293
#53997.130368 i 17.706 1.542
53997.131201 u 19.910 0.153
53997.132035 z 17.584 0.365
#53997.132868 g 18.403 2.319
#54019.125947 r 17.874 1.603
#54019.126781 i 17.635 1.535
54019.127614 u 20.146 0.129
#54019.128447 z 17.713 1.240
#54019.129281 g 18.749 2.343
#54025.174773 r 17.889 1.633
#54025.175606 i 17.640 1.041
54025.176440 u 19.937 0.245
54025.177273 z 17.516 0.240
#54025.178106 g 18.511 2.106
#54029.105089 r 17.914 1.717
#54029.105922 i 17.636 1.423
54029.106755 u 20.012 0.133
54029.107589 z 17.549 0.476
#54029.108422 g 18.543 2.384
#54383.176249 r 17.890 1.488
#54383.177082 i 17.642 1.397
54383.177915 u 20.120 0.111
#54383.178749 z 17.546 1.057
#54383.179582 g 18.518 1.151
54388.177531 r 17.906 0.667
54388.178364 i 17.627 0.677
54388.179197 u 20.030 0.271
54388.180031 z 17.603 0.359
#54388.180864 g 18.288 1.680
#54412.088065 r 17.895 1.417
#54412.088898 i 17.622 1.185
54412.089731 u 19.989 0.164
54412.090565 z 17.529 0.208
#54412.091398 g -99.000 1.068
