51081.304234 r 17.342 0.005
51081.305067 i 16.515 0.004
51081.305901 u 21.093 0.113
51081.306734 z 16.016 0.007
51081.307567 g 18.668 0.009
52196.321004 r 17.360 0.008
52196.321837 i 16.522 0.008
52196.322671 u 21.311 0.116
52196.323504 z 16.064 0.010
52196.324337 g 18.728 0.011
52196.339745 r 17.370 0.005
52196.340578 i 16.542 0.005
52196.341412 u 21.380 0.139
52196.342245 z 16.078 0.007
52196.343078 g 18.745 0.009
52197.334110 r 17.363 0.005
52197.334943 i 16.541 0.005
52197.335777 u 21.237 0.104
52197.336610 z 16.094 0.007
52197.337443 g 18.722 0.009
52225.184306 r 17.380 0.006
52225.185139 i 16.530 0.005
52225.185973 u 21.221 0.096
52225.186806 z 16.075 0.007
52225.187639 g 18.735 0.009
52231.220088 r 17.376 0.006
52231.220921 i 16.526 0.005
52231.221755 u 21.243 0.098
52231.222588 z 16.087 0.007
52231.223421 g 18.797 0.009
52253.206257 r 17.370 0.005
52253.207090 i 16.556 0.005
#52253.207924 u -99.000 0.123
52253.208757 z 16.101 0.007
52253.209590 g 18.749 0.009
52557.328089 r 17.388 0.005
52557.328922 i 16.556 0.005
52557.329756 u 21.287 0.131
52557.330589 z 16.094 0.007
52557.331422 g 18.761 0.009
52558.340617 r 17.359 0.005
52558.341450 i 16.488 0.005
52558.342284 u 21.333 0.105
52558.343117 z 16.069 0.007
52558.343950 g 18.728 0.009
52577.228120 r 17.351 0.005
52577.228953 i 16.523 0.005
52577.229787 u 21.101 0.099
52577.230620 z 16.033 0.007
52577.231453 g 18.728 0.008
52578.224175 r 17.372 0.005
52578.225008 i 16.530 0.005
52578.225842 u 21.281 0.111
52578.226675 z 16.077 0.007
52578.227508 g 18.740 0.008
52586.231598 r 17.358 0.006
52586.232431 i 16.509 0.005
52586.233265 u 21.247 0.098
52586.234098 z 16.026 0.007
52586.234931 g 18.716 0.008
52908.302656 r 17.395 0.006
52908.303489 i 16.530 0.005
52908.304323 u 21.248 0.104
52908.305156 z 16.066 0.007
52908.305989 g 18.776 0.009
52910.312080 r 17.358 0.005
52910.312913 i 16.511 0.005
52910.313747 u 21.002 0.082
52910.314580 z 16.056 0.007
52910.315413 g 18.738 0.009
52911.316443 r 17.413 0.005
52911.317276 i 16.529 0.005
52911.318110 u 21.315 0.166
52911.318943 z 16.102 0.008
52911.319776 g 18.770 0.012
52931.242282 r 17.340 0.005
52931.243115 i 16.510 0.005
52931.243949 u 21.220 0.108
52931.244782 z 16.050 0.007
52931.245615 g 18.711 0.009
52934.234559 r 17.366 0.005
52934.235392 i 16.546 0.005
52934.236226 u 20.999 0.119
52934.237059 z 16.030 0.007
52934.237892 g 18.735 0.009
52935.239245 r 17.350 0.005
52935.240078 i 16.520 0.005
52935.240912 u 21.262 0.112
52935.241745 z 16.034 0.007
52935.242578 g 18.757 0.009
52936.230484 r 17.390 0.009
52936.231317 i 16.505 0.008
52936.232151 u 21.160 0.107
52936.232984 z 16.083 0.009
52936.233817 g 18.765 0.010
52959.182575 r 17.346 0.006
52959.183408 i 16.534 0.006
52959.184242 u 21.119 0.078
52959.185075 z 16.037 0.007
52959.185908 g 18.749 0.009
52962.156008 r 17.415 0.005
52962.156841 i 16.550 0.005
52962.157675 u 21.302 0.101
52962.158508 z 16.065 0.007
52962.159341 g 18.785 0.009
52963.162319 r 17.350 0.012
52963.163152 i 16.524 0.011
52963.163986 u 21.173 0.081
52963.164819 z 16.022 0.012
52963.165652 g 18.738 0.014
53270.294572 r 17.370 0.018
53270.295405 i 16.554 0.023
53270.296239 u 21.195 0.092
53270.297072 z 16.127 0.016
53270.297905 g 18.749 0.017
53272.344487 r 17.374 0.006
53272.345320 i 16.565 0.005
53272.346154 u 21.171 0.106
53272.346987 z 16.101 0.007
53272.347820 g 18.787 0.010
53286.313207 r 17.401 0.006
53286.314040 i 16.552 0.005
53286.314874 u 21.201 0.143
53286.315707 z 16.059 0.007
53286.316540 g 18.738 0.010
53288.271698 r 17.388 0.005
53288.272531 i 16.520 0.005
53288.273365 u 21.326 0.153
53288.274198 z 16.080 0.007
53288.275031 g 18.764 0.009
53294.319374 r 17.382 0.005
53294.320207 i 16.551 0.005
53294.321041 u 21.396 0.144
53294.321874 z 16.122 0.007
53294.322707 g 18.767 0.009
53298.316151 r 17.413 0.006
53298.316984 i 16.550 0.005
#53298.317818 u -99.000 0.118
53298.318651 z 16.070 0.007
53298.319484 g 18.767 0.009
53302.267365 r 17.422 0.007
53302.268198 i 16.556 0.006
53302.269032 u 20.938 0.154
53302.269865 z 16.067 0.007
53302.270698 g 18.736 0.013
53312.222935 r 17.392 0.015
53312.223768 i 16.527 0.015
53312.224602 u 21.218 0.147
53312.225435 z 16.075 0.021
53312.226268 g 18.765 0.016
53314.224095 r 17.407 0.005
53314.224928 i 16.542 0.005
53314.225762 u 21.190 0.108
53314.226595 z 16.077 0.007
53314.227428 g 18.760 0.009
53352.133386 r 17.347 0.006
53352.134219 i 16.514 0.005
53352.135053 u 21.233 0.090
53352.135886 z 16.063 0.007
53352.136719 g 18.722 0.009
53616.328457 r 17.378 0.006
53616.329290 i 16.516 0.005
53616.330124 u 20.951 0.152
53616.330957 z 16.064 0.008
53616.331790 g 18.753 0.010
53622.341685 r 17.349 0.005
53622.342518 i 16.515 0.005
53622.343352 u 21.279 0.155
53622.344185 z 16.064 0.007
53622.345018 g 18.709 0.009
#53623.318669 r -99.000 0.147
#53623.319502 i -99.000 0.178
#53623.320336 u -99.000 0.584
#53623.321169 z -99.000 0.043
#53623.322002 g -99.000 0.012
53626.304882 r 17.390 0.005
53626.305715 i 16.539 0.005
53626.306549 u 21.106 0.104
53626.307382 z 16.094 0.007
53626.308215 g 18.771 0.009
53628.289747 r 17.392 0.006
53628.290580 i 16.552 0.005
53628.291414 u 21.301 0.293
53628.292247 z 16.078 0.007
53628.293080 g 18.791 0.016
53634.291155 r 17.339 0.006
53634.291988 i 16.512 0.005
53634.292822 u 20.988 0.311
53634.293655 z 16.036 0.007
53634.294488 g 18.760 0.018
53637.291363 r 17.398 0.006
53637.292196 i 16.549 0.005
53637.293030 u 21.231 0.202
53637.293863 z 16.071 0.008
53637.294696 g 18.721 0.012
53638.332489 r 17.352 0.006
53638.333322 i 16.524 0.005
53638.334156 u 21.290 0.140
53638.334989 z 16.149 0.020
53638.335822 g 18.725 0.009
53639.336740 r 17.379 0.006
53639.337573 i 16.543 0.005
53639.338407 u 21.186 0.103
53639.339240 z 16.092 0.007
53639.340073 g 18.767 0.009
#53640.296525 r -99.000 0.022
#53640.297358 i -99.000 0.027
#53640.298192 u -99.000 0.259
#53640.299025 z -99.000 0.008
53640.299858 g 18.745 0.010
53654.318432 r 17.395 0.010
53654.319265 i 16.540 0.010
53654.320099 u 21.091 0.112
