53270.108002 r 19.360 0.021
53270.108836 i 19.125 0.046
53270.109669 u 21.095 0.137
53270.110502 z 18.909 0.044
53270.111336 g 19.858 0.023
53626.118342 r 19.233 0.020
53626.119175 i 19.130 0.021
53626.120009 u 21.177 0.216
53626.120842 z 18.776 0.044
53626.121675 g 19.753 0.030
53628.103206 r 19.427 0.029
53628.104039 i 19.111 0.025
53628.104873 u 21.189 0.326
53628.105706 z 18.747 0.053
53628.106539 g 19.834 0.041
53656.079479 r 19.473 0.033
#53656.080312 i -99.000 0.024
53656.081146 u 21.217 0.356
53656.081979 z 18.803 0.058
53656.082812 g 19.976 0.048
53673.055213 r 19.282 0.015
53673.056046 i 18.980 0.016
53673.056880 u 21.182 0.126
53673.057713 z 18.778 0.042
53673.058546 g 19.851 0.018
53677.073147 r 19.224 0.013
#53677.073980 i -99.000 0.014
53677.074814 u 21.014 0.101
53677.075647 z 18.941 0.049
53677.076480 g 19.813 0.015
53693.061709 r 19.330 0.016
53693.062542 i 19.043 0.018
53693.063376 u 21.315 0.161
53693.064209 z 18.898 0.050
53693.065042 g 19.914 0.019
53703.066518 r 19.263 0.020
#53703.067352 i -99.000 0.062
53703.068185 u 21.345 0.371
#53703.069018 z -99.000 0.054
53703.069852 g 19.815 0.023
#53989.122411 r -99.000 0.018
#53989.123245 i -99.000 0.030
53989.124078 u 21.170 0.099
53989.124911 z 18.609 0.033
53989.125745 g 19.861 0.029
53995.130334 r 19.221 0.013
53995.131168 i 19.063 0.018
53995.132001 u 20.991 0.077
53995.132834 z 18.870 0.034
53995.133668 g 19.929 0.034
#53997.108714 r -99.000 0.028
53997.109547 i 19.158 0.031
53997.110380 u 21.052 0.126
#53997.111214 z -99.000 0.082
53997.112047 g 19.941 0.022
54005.080565 r 19.301 0.027
54005.081398 i 19.087 0.022
54005.082231 u 20.978 0.110
54005.083065 z 18.787 0.034
54005.083898 g 19.814 0.017
54009.090418 r 19.271 0.017
54009.091251 i 18.997 0.014
54009.092084 u 21.248 0.147
54009.092918 z 18.822 0.055
54009.093751 g 19.819 0.038
54011.154927 r 19.267 0.016
54011.155760 i 19.026 0.012
54011.156593 u 21.110 0.171
54011.157427 z 18.900 0.044
54011.158260 g 19.936 0.030
54019.105123 r 19.238 0.012
54019.105957 i 19.174 0.058
54019.106790 u 20.916 0.092
#54019.107623 z -99.000 0.054
54019.108457 g 19.960 0.027
54025.153944 r 19.293 0.036
54025.154777 i 19.093 0.054
54025.155611 u 20.966 0.097
54025.156444 z 18.820 0.042
54025.157277 g 19.863 0.014
54029.084265 r 19.261 0.011
54029.085098 i 19.010 0.014
54029.085932 u 21.209 0.103
54029.086765 z 18.919 0.037
54029.087598 g 19.871 0.019
#54051.060850 r -99.000 0.027
54051.061683 i 19.172 0.052
54051.062516 u 21.004 0.142
#54051.063350 z -99.000 0.052
54051.064183 g 19.929 0.028
#54358.107486 r -99.000 0.064
#54358.108320 i -99.000 0.065
54358.109153 u 21.156 0.123
54358.109986 z 18.770 0.040
#54358.110820 g -99.000 0.023
54388.156706 r 19.260 0.013
54388.157539 i 18.938 0.018
54388.158373 u 21.194 0.137
54388.159206 z 18.841 0.045
54388.160039 g 19.837 0.021
54403.070503 r 19.298 0.011
54403.071336 i 18.901 0.013
54403.072169 u 21.028 0.119
54403.073003 z 18.840 0.041
54403.073836 g 19.863 0.016
#54406.064311 r -99.000 0.091
#54406.065144 i -99.000 0.015
54406.065977 u 21.141 0.087
#54406.066811 z -99.000 0.045
54406.067644 g 19.880 0.041
54412.067240 r 19.278 0.024
54412.068073 i 18.984 0.019
54412.068907 u 21.174 0.130
54412.069740 z 18.874 0.064
54412.070573 g 19.898 0.022
