53270.120353 r 19.482 0.022
53270.121187 i 19.147 0.017
53270.122020 u 21.366 0.151
53270.122853 z 19.057 0.042
53270.123687 g 20.110 0.025
53288.097509 r 19.507 0.016
53288.098342 i 19.338 0.019
53288.099176 u 22.065 0.228
53288.100009 z 19.071 0.050
#53288.100842 g -99.000 0.022
53302.093179 r 19.505 0.023
53302.094012 i 19.275 0.021
53302.094846 u 21.336 0.265
53302.095679 z 19.033 0.049
53302.096512 g 20.126 0.042
53623.144489 r 19.487 0.018
53623.145322 i 19.176 0.017
53623.146156 u 21.563 0.176
53623.146989 z 19.012 0.042
53623.147822 g 20.155 0.025
53626.130702 r 19.517 0.023
53626.131535 i 19.264 0.021
53626.132369 u 21.212 0.202
53626.133202 z 19.132 0.053
53626.134035 g 20.150 0.040
53628.115566 r 19.491 0.033
53628.116399 i 19.216 0.029
53628.117233 u 21.924 0.624
53628.118066 z 18.998 0.063
53628.118899 g 20.119 0.068
53637.117179 r 19.482 0.017
53637.118012 i 19.191 0.019
53637.118846 u 21.431 0.167
53637.119679 z 18.951 0.052
53637.120512 g 20.258 0.028
53644.109626 r 19.518 0.021
53644.110459 i 19.306 0.032
53644.111292 u 21.377 0.122
53644.112126 z 19.095 0.048
53644.112959 g 20.153 0.022
53649.104247 r 19.485 0.019
53649.105080 i 19.180 0.020
#53649.105914 u -99.000 0.177
#53649.106747 z -99.000 0.050
#53649.107580 g -99.000 0.027
53665.083118 r 19.391 0.039
53665.083951 i 19.119 0.053
#53665.084785 u 23.569 1.357
#53665.085618 z -99.000 0.177
#53665.086451 g -99.000 0.173
53670.099605 r 19.605 0.022
53670.100438 i 19.218 0.022
53670.101272 u 21.642 0.205
53670.102105 z 19.103 0.075
53670.102938 g 20.106 0.025
53673.067586 r 19.525 0.017
53673.068419 i 19.273 0.019
53673.069253 u 22.258 0.303
53673.070086 z 19.019 0.050
53673.070919 g 20.088 0.021
53677.085508 r 19.546 0.019
53677.086341 i 19.194 0.019
53677.087175 u 22.307 0.316
53677.088008 z 19.023 0.052
53677.088841 g 20.095 0.021
53680.072174 r 19.496 0.015
53680.073007 i 19.267 0.016
53680.073841 u 21.702 0.162
53680.074674 z 19.183 0.049
53680.075507 g 20.097 0.021
53693.074081 r 19.498 0.018
53693.074914 i 19.225 0.019
53693.075748 u 21.069 0.117
53693.076581 z 19.118 0.054
53693.077414 g 20.128 0.025
53702.069778 r 19.635 0.030
53702.070612 i 19.466 0.053
#53702.071445 u 23.587 99.999
53702.072278 z 19.087 0.097
#53702.073112 g -99.000 0.076
53974.145359 r 19.453 0.059
53974.146192 i 19.225 0.016
53974.147025 u 21.504 0.111
53974.147859 z 19.066 0.040
53974.148692 g 20.117 0.020
53989.134779 r 19.454 0.014
53989.135612 i 19.246 0.015
53989.136446 u 21.361 0.122
53989.137279 z 19.058 0.037
53989.138112 g 20.481 0.048
53995.142709 r 19.475 0.026
53995.143543 i 19.262 0.039
53995.144376 u 21.714 0.198
53995.145209 z 19.101 0.047
53995.146043 g 20.075 0.030
53997.121087 r 19.581 0.019
#53997.121920 i -99.000 0.033
53997.122753 u 22.093 0.287
53997.123587 z 19.011 0.049
53997.124420 g 20.243 0.036
54005.092933 r 19.526 0.017
54005.093766 i 19.228 0.018
54005.094599 u 21.626 0.160
54005.095433 z 19.149 0.037
54005.096266 g 20.147 0.020
54007.105675 r 19.534 0.017
54007.106508 i 19.230 0.018
54007.107342 u 21.529 0.163
54007.108175 z 19.068 0.047
54007.109008 g 20.147 0.025
54009.102782 r 19.553 0.020
54009.103615 i 19.275 0.020
54009.104448 u 21.607 0.209
54009.105282 z 19.076 0.044
54009.106115 g 20.123 0.028
54011.167275 r 19.607 0.035
54011.168108 i 19.315 0.017
54011.168942 u 21.112 0.226
54011.169775 z 19.110 0.044
54011.170608 g 20.145 0.041
54019.117488 r 19.554 0.015
54019.118322 i 19.279 0.020
54019.119155 u 22.424 0.492
54019.119988 z 19.024 0.048
54019.120822 g 20.138 0.021
54025.166297 r 19.512 0.016
54025.167130 i 19.287 0.019
54025.167964 u 21.514 0.140
54025.168797 z 19.154 0.049
54025.169630 g 20.136 0.022
54029.096624 r 19.514 0.014
#54029.097458 i -99.000 0.019
54029.098291 u 21.394 0.150
54029.099124 z 19.034 0.043
54029.099958 g 20.113 0.023
#54051.073219 r -99.000 0.043
#54051.074052 i -99.000 0.132
54051.074885 u 21.214 0.378
#54051.075719 z -99.000 0.515
#54051.076552 g -99.000 0.779
#54358.119849 r -99.000 0.062
#54358.120683 i -99.000 0.048
#54358.121516 u 100.002 99.999
54358.122349 z 19.781 0.139
54358.123183 g 20.681 0.066
#54382.162046 r 29.676 99.999
54382.162879 i 19.109 0.024
#54382.163713 u 22.641 3.894
#54382.164546 z 100.013 99.999
54382.165379 g 21.726 0.290
54383.167783 r 19.430 0.016
54383.168616 i 19.235 0.017
54383.169450 u 21.304 0.143
54383.170283 z 19.076 0.047
54383.171116 g 20.097 0.024
54386.164800 r 19.453 0.027
54386.165634 i 19.275 0.026
54386.166467 u 21.233 0.187
54386.167300 z 19.006 0.067
#54386.168134 g -99.000 0.031
54388.169067 r 19.513 0.015
#54388.169900 i -99.000 0.021
#54388.170734 u 23.497 2.110
54388.171567 z 18.919 0.049
54388.172400 g 20.298 0.034
54412.079599 r 19.484 0.024
54412.080433 i 19.275 0.021
#54412.081266 u -99.000 0.112
54412.082099 z 19.079 0.058
54412.082933 g 20.109 0.025
