52935.062761 r 18.739 0.015
#52935.063594 i -99.000 0.009
#52935.064428 u 24.786 1.402
52935.065261 z 17.063 0.013
52935.066094 g 20.968 0.045
53313.055964 r 18.692 0.016
#53313.056797 i -99.000 0.008
53313.057631 u 23.453 0.895
53313.058464 z 16.909 0.014
#53313.059297 g 25.144 1.016
53625.161174 r 18.690 0.013
53625.162007 i 17.734 0.009
53625.162841 u 22.839 0.593
53625.163674 z 16.949 0.012
53625.164507 g 20.211 0.034
53636.120212 r 18.730 0.011
53636.121045 i 17.895 0.010
53636.121879 u 23.194 0.531
53636.122712 z 16.945 0.013
53636.123545 g 20.448 0.028
53645.179881 r 18.776 0.013
53645.180714 i 17.633 0.008
53645.181548 u 23.574 0.868
53645.182381 z 17.038 0.013
53645.183214 g 20.480 0.033
53655.092215 r 18.768 0.013
53655.093048 i 17.720 0.009
#53655.093882 u 23.287 1.035
53655.094715 z 17.002 0.012
53655.095548 g 20.537 0.046
53664.117176 r 18.584 0.015
53664.118009 i 17.648 0.009
53664.118843 u 23.008 0.795
53664.119676 z 17.005 0.015
53664.120509 g 19.942 0.039
53669.076414 r 18.587 0.012
53669.077247 i 17.696 0.009
53669.078081 u 23.105 0.483
53669.078914 z 16.925 0.012
53669.079747 g 20.099 0.024
53674.060649 r 18.667 0.013
53674.061482 i 17.720 0.009
53674.062316 u 23.213 0.573
53674.063149 z 16.988 0.012
53674.063982 g 20.184 0.027
#53681.113548 r -99.000 0.026
53681.114381 i 17.659 0.015
53681.115215 u 22.599 0.976
53681.116048 z 17.037 0.024
53681.116881 g 20.439 0.091
53685.072589 r 18.984 0.023
53685.073422 i 17.908 0.012
#53685.074256 u 23.983 3.760
53685.075089 z 17.007 0.017
#53685.075922 g 24.863 2.701
53687.110944 r 19.027 0.023
53687.111777 i 17.606 0.009
#53687.112611 u 24.000 4.056
53687.113444 z 17.115 0.016
53687.114277 g 20.609 0.089
53697.070572 r 19.058 0.042
53697.071405 i 17.684 0.017
53697.072239 u 22.763 0.979
53697.073072 z 17.010 0.026
53697.073905 g 20.492 0.085
53700.069535 r 18.851 0.016
53700.070368 i 17.749 0.010
53700.071202 u 23.209 0.782
53700.072035 z 16.985 0.014
53700.072868 g 20.657 0.045
53705.056205 r 18.924 0.017
53705.057038 i 17.673 0.009
#53705.057872 u 24.632 1.531
53705.058705 z 17.125 0.016
53705.059538 g 23.572 0.529
53975.141194 r 18.739 0.936
#53975.142028 i -99.000 0.559
#53975.142861 u 99.985 99.999
53975.143694 z 17.123 0.353
#53975.144528 g 22.483 1.654
53994.136638 r 18.569 0.732
53994.137472 i 17.652 0.428
53994.138305 u 22.767 0.382
53994.139138 z 16.959 0.347
#53994.139972 g 99.998 99.999
53998.116555 r 18.675 0.961
#53998.117388 i -99.000 0.455
53998.118222 u 23.170 0.502
53998.119055 z 16.959 0.260
53998.119888 g 20.120 0.160
54010.102025 r 18.747 0.569
54010.102858 i 17.547 0.414
54010.103691 u 22.889 0.678
54010.104525 z 17.029 0.149
54010.105358 g 20.446 0.143
#54012.094866 r 18.759 1.023
54012.095699 i 17.731 0.715
#54012.096532 u 23.072 1.398
54012.097366 z 16.988 0.361
54012.098199 g 20.565 0.130
#54028.091220 r 18.949 1.084
54028.092053 i 17.645 0.459
54028.092886 u 22.797 0.939
54028.093720 z 17.102 0.378
#54028.094553 g -99.000 1.566
#54030.094402 r 18.679 1.441
54030.095236 i 17.607 0.533
54030.096069 u 23.041 0.410
54030.096902 z 16.998 0.370
#54030.097736 g 20.174 1.242
#54032.083666 r 18.871 1.149
54032.084499 i 17.806 0.672
#54032.085333 u -99.000 99.999
54032.086166 z 16.987 0.476
54032.086999 g 21.229 0.463
#54037.075647 r 18.902 1.517
54037.076480 i 17.610 0.610
#54037.077314 u 24.486 2.395
54037.078147 z 16.972 0.313
54037.078980 g 20.378 0.876
#54040.090132 r 18.880 1.666
54040.090965 i 17.720 0.593
#54040.091799 u 99.982 99.999
54040.092632 z 16.977 0.455
54040.093465 g 20.370 0.226
#54050.074762 r 19.486 1.819
54050.075596 i 17.693 0.505
54050.076429 u 22.252 0.478
54050.077262 z 17.119 0.330
#54050.078096 g 31.428 99.999
#54056.082602 r -99.000 99.999
54056.083435 i 17.702 0.494
54056.084269 u 22.415 0.567
54056.085102 z 17.070 0.361
#54056.085935 g 29.301 99.999
54059.076881 r 18.691 0.913
54059.077715 i 17.627 0.483
#54059.078548 u 25.277 5.825
54059.079381 z 17.055 0.337
#54059.080215 g 22.248 2.508
#54061.087932 r 19.073 1.184
54061.088765 i 17.755 0.464
54061.089598 u 22.564 0.464
54061.090432 z 17.056 0.300
#54061.091265 g -99.000 99.999
#54062.081784 r 18.955 1.143
#54062.082618 i 18.467 1.401
#54062.083451 u 99.970 99.999
54062.084284 z 17.312 0.418
#54062.085118 g 32.151 99.999
54357.120067 r 18.562 0.820
54357.120900 i 17.567 0.504
#54357.121733 u 24.516 2.128
54357.122567 z 17.235 0.447
#54357.123400 g 20.555 1.886
#54365.117923 r 18.658 1.460
54365.118757 i 17.596 0.634
54365.119590 u 22.018 0.426
54365.120423 z 16.995 0.460
54365.121257 g 20.493 0.540
#54385.167982 r 19.049 1.399
54385.168815 i 17.571 0.603
#54385.169648 u 26.276 99.999
#54385.170482 z -99.000 0.458
#54385.171315 g -99.000 1.469
#54387.168404 r 20.107 3.342
54387.169237 i 17.760 0.509
#54387.170071 u 99.988 99.999
54387.170904 z 17.137 0.378
#54387.171737 g -99.000 99.999
