53270.102463 r 19.735 0.065
53270.103297 i 19.428 0.050
53270.104130 u 21.521 0.245
53270.104963 z 19.305 0.073
#53270.105797 g -99.000 0.204
53302.075284 r 19.967 0.034
#53302.076117 i -99.000 0.021
53302.076951 u 22.361 0.827
53302.077784 z 19.448 0.068
53302.078617 g 20.477 0.049
53626.112807 r 19.712 0.028
53626.113640 i 19.468 0.024
53626.114474 u 22.155 0.526
53626.115307 z 19.418 0.065
53626.116140 g 20.382 0.050
53656.073946 r 20.024 0.050
#53656.074779 i -99.000 0.031
#53656.075613 u 22.570 1.068
53656.076446 z 19.489 0.087
53656.077279 g 20.781 0.098
#53673.049691 r -99.000 0.111
#53673.050524 i -99.000 0.049
#53673.051358 u -99.000 0.728
53673.052191 z 19.457 0.092
53673.053024 g 20.424 0.043
53989.116881 r 19.721 0.103
#53989.117714 i -99.000 0.090
53989.118548 u 21.666 0.168
#53989.119381 z -99.000 0.047
53989.120214 g 20.371 0.044
54009.084885 r 19.767 0.022
#54009.085719 i -99.000 0.107
54009.086552 u 21.788 0.289
54009.087385 z 19.140 0.056
#54009.088219 g -99.000 0.042
54011.149384 r 19.734 0.027
54011.150218 i 19.464 0.023
54011.151051 u 21.249 0.221
54011.151884 z 19.327 0.048
54011.152718 g 20.332 0.042
54029.078738 r 19.739 0.068
54029.079571 i 19.444 0.043
54029.080404 u 21.489 0.141
54029.081238 z 19.398 0.072
54029.082071 g 20.321 0.037
#54051.055311 r -99.000 0.388
#54051.056145 i -99.000 0.066
#54051.056978 u 22.359 1.234
#54051.057811 z -99.000 0.407
#54051.058645 g -99.000 0.104
54403.064961 r 19.905 0.184
54403.065794 i 19.497 0.141
54403.066627 u 21.534 0.185
54403.067461 z 19.359 0.082
54403.068294 g 20.448 0.163
54406.058809 r 19.877 0.131
54406.059642 i 19.565 0.123
54406.060475 u 22.121 0.291
#54406.061309 z -99.000 0.152
54406.062142 g 20.423 0.415
54412.061706 r 19.745 0.059
#54412.062540 i -99.000 0.070
54412.063373 u 21.683 0.243
54412.064206 z 19.394 0.086
54412.065040 g 20.462 0.105
