#53270.112254 r -99.000 0.043
53270.113087 i 18.507 0.018
53270.113921 u 20.983 0.154
53270.114754 z 18.380 0.026
53270.115587 g 19.373 0.018
53288.089395 r 18.672 0.010
53288.090228 i 18.401 0.011
53288.091062 u 20.706 0.079
53288.091895 z 18.375 0.029
53288.092728 g 19.308 0.013
53302.085065 r 18.743 0.013
53302.085898 i 18.480 0.012
53302.086732 u 20.816 0.155
53302.087565 z 18.496 0.034
53302.088398 g 19.378 0.021
53623.136376 r 18.685 0.011
53623.137209 i 18.435 0.011
53623.138043 u 20.575 0.085
53623.138876 z 18.516 0.031
53623.139709 g 19.431 0.016
53626.122588 r 18.784 0.014
53626.123421 i 18.513 0.013
53626.124255 u 20.902 0.152
53626.125088 z 18.374 0.035
53626.125921 g 19.388 0.023
53637.109066 r 18.767 0.011
53637.109899 i 18.622 0.013
53637.110733 u 20.922 0.099
53637.111566 z 18.490 0.036
53637.112399 g 19.458 0.016
#53665.075005 r -99.000 0.048
#53665.075838 i -99.000 0.059
53665.076672 u 21.417 0.803
53665.077505 z 18.437 0.134
#53665.078338 g -99.000 0.064
53673.059473 r 18.761 0.011
53673.060306 i 18.509 0.012
53673.061140 u 20.840 0.091
53673.061973 z 18.538 0.035
53673.062806 g 19.383 0.014
53677.077396 r 18.911 0.013
#53677.078229 i -99.000 0.015
53677.079063 u 20.881 0.101
53677.079896 z 18.641 0.042
53677.080729 g 19.684 0.018
53680.064061 r 18.922 0.011
53680.064894 i 18.762 0.013
53680.065728 u 20.979 0.091
53680.066561 z 18.550 0.029
53680.067394 g 19.763 0.017
53693.065969 r 18.793 0.011
#53693.066802 i -99.000 0.012
53693.067636 u 20.730 0.092
53693.068469 z 18.484 0.033
53693.069302 g 19.453 0.016
53989.126713 r 18.758 0.015
53989.127546 i 18.444 0.047
53989.128379 u 20.834 0.081
53989.129213 z 18.428 0.035
53989.130046 g 19.452 0.016
53997.112958 r 18.951 0.039
53997.113792 i 18.513 0.074
53997.114625 u 21.235 0.153
53997.115458 z 18.602 0.052
53997.116292 g 19.408 0.027
54005.084812 r 18.768 0.033
54005.085646 i 18.455 0.015
54005.086479 u 20.856 0.078
54005.087312 z 18.461 0.033
54005.088146 g 19.424 0.020
54007.097565 r 18.779 0.020
54007.098398 i 18.466 0.022
54007.099232 u 21.107 0.113
54007.100065 z 18.575 0.039
54007.100898 g 19.423 0.018
54009.094669 r 18.811 0.016
54009.095503 i 18.534 0.020
54009.096336 u 20.679 0.096
54009.097169 z 18.395 0.033
54009.098003 g 19.406 0.022
54011.159160 r 19.050 0.033
54011.159993 i 18.738 0.045
54011.160827 u 21.068 0.176
54011.161660 z 18.422 0.030
54011.162493 g 19.523 0.031
54019.109370 r 18.857 0.040
54019.110203 i 18.702 0.027
54019.111037 u 21.125 0.102
54019.111870 z 18.445 0.037
54019.112703 g 19.542 0.028
54025.158185 r 18.812 0.017
54025.159019 i 18.536 0.014
54025.159852 u 20.948 0.100
54025.160685 z 18.365 0.029
54025.161519 g 19.570 0.021
#54051.065091 r -99.000 0.029
54051.065925 i 18.454 0.022
54051.066758 u 21.077 0.157
54051.067591 z 18.564 0.089
54051.068425 g 19.398 0.025
54358.111736 r 18.888 0.031
#54358.112569 i -99.000 0.112
54358.113403 u 21.111 0.109
#54358.114236 z -99.000 0.056
54358.115069 g 19.479 0.022
54386.156688 r 19.001 0.029
54386.157522 i 18.638 0.026
54386.158355 u 20.727 0.134
54386.159188 z 18.431 0.042
#54386.160022 g -99.000 0.034
54388.160959 r 20.653 0.039
54388.161792 i 18.932 0.075
54388.162625 u 20.950 0.148
#54388.163459 z 23.913 4.075
54388.164292 g 21.223 0.052
54403.074727 r 18.882 0.015
54403.075560 i 18.644 0.021
54403.076393 u 20.994 0.112
54403.077227 z 18.410 0.028
54403.078060 g 19.477 0.017
54406.068567 r 19.005 0.023
54406.069401 i 18.646 0.022
54406.070234 u 20.678 0.063
54406.071067 z 18.556 0.045
#54406.071901 g -99.000 0.034
54412.071492 r 18.822 0.031
54412.072325 i 18.482 0.024
54412.073159 u 20.795 0.101
54412.073992 z 18.364 0.042
54412.074825 g 19.525 0.025
#54415.109065 r -99.000 0.015
54415.109898 i 18.818 0.031
#54415.110732 u -99.000 0.113
#54415.111565 z -99.000 0.044
54415.112398 g 19.415 0.016
