52172.254660 r 19.735 0.025
52172.255493 i 19.266 0.022
52172.256327 u 22.624 0.373
52172.257160 z 19.134 0.053
52172.257993 g 20.268 0.026
52576.116618 r 20.100 0.036
52576.117451 i 20.406 0.070
52576.118285 u 23.003 0.561
52576.119118 z 20.895 0.308
52576.119951 g 22.375 0.169
52577.091852 r 19.513 0.022
52577.092685 i 19.398 0.029
#52577.093519 u 23.832 1.105
52577.094352 z 19.392 0.098
52577.095185 g 20.522 0.033
52930.105183 r 19.581 0.022
52930.106016 i 19.392 0.024
52930.106850 u 22.570 0.306
52930.107683 z 19.080 0.052
52930.108516 g 20.470 0.028
53625.201391 r 19.696 0.023
53625.202224 i 19.381 0.024
53625.203058 u 23.096 0.577
53625.203891 z 19.083 0.051
53625.204724 g 20.520 0.034
53636.160427 r 19.512 0.019
53636.161260 i 24.296 0.898
53636.162094 u 22.359 0.392
53636.162927 z 19.081 0.060
53636.163760 g 20.396 0.029
53655.132432 r 19.551 0.027
53655.133265 i 19.367 0.030
#53655.134099 u 25.403 1.773
53655.134932 z 19.405 0.089
#53655.135765 g 25.111 1.808
53666.120991 r 19.682 0.022
53666.121824 i 19.479 0.029
53666.122658 u 22.813 0.363
53666.123491 z 19.770 0.107
53666.124324 g 20.425 0.026
53669.116631 r 19.782 0.025
53669.117464 i 19.955 0.045
53669.118298 u 22.718 0.353
53669.119131 z 19.388 0.074
53669.119964 g 20.516 0.059
53676.190367 r 19.624 0.020
53676.191200 i 19.766 0.033
53676.192034 u 22.246 0.292
53676.192867 z 19.174 0.051
53676.193700 g 20.173 0.025
53681.153760 r 20.012 0.062
53681.154593 i 19.631 0.054
#53681.155427 u 23.782 1.164
53681.156260 z 19.416 0.087
53681.157093 g 20.283 0.034
54020.141081 r 19.455 0.990
#54020.141915 i 19.836 1.474
54020.142748 u 22.912 0.455
54020.143581 z 19.812 0.295
#54020.144415 g 20.532 1.257
54030.134633 r 19.464 0.826
54030.135466 i 19.118 0.982
#54030.136299 u 25.685 5.733
54030.137133 z 19.474 0.525
54030.137966 g 20.856 0.489
#54357.160310 r 19.728 1.689
#54357.161143 i 19.199 1.288
#54357.161976 u 24.802 3.076
54357.162810 z 19.671 0.204
54357.163643 g 20.274 0.906
