53625.148714 r 18.694 0.012
53625.149547 i 18.576 0.013
53625.150381 u 21.415 0.176
53625.151214 z 18.501 0.031
53625.152047 g 19.291 0.016
53636.107740 r 18.611 0.011
#53636.108573 i -99.000 0.012
53636.109407 u 20.826 0.110
#53636.110240 z -99.000 0.032
53636.111073 g 19.172 0.012
53655.079755 r 18.612 0.011
53655.080588 i 18.414 0.012
53655.081422 u 20.924 0.150
53655.082255 z 18.429 0.032
53655.083088 g 19.363 0.019
53687.098476 r 18.748 0.016
53687.099309 i 18.348 0.013
53687.100143 u 20.942 0.263
#53687.100976 z -99.000 0.036
53687.101809 g 19.128 0.025
#53697.058104 r -99.000 0.114
#53697.058937 i -99.000 0.073
#53697.059771 u -99.000 1.253
#53697.060604 z -99.000 0.207
#53697.061437 g -99.000 0.078
53994.124176 r 18.650 0.356
53994.125009 i 18.404 0.316
53994.125842 u 20.764 0.387
53994.126676 z 18.255 0.324
#53994.127509 g -99.000 0.370
53998.104159 r 18.653 0.401
#53998.104992 i -99.000 0.916
53998.105825 u 20.754 0.494
53998.106659 z 18.524 0.229
53998.107492 g 19.308 0.436
54010.089571 r 18.686 0.516
54010.090404 i 18.448 0.536
54010.091237 u 20.993 0.145
54010.092071 z 18.272 0.384
54010.092904 g 19.340 0.499
54012.082407 r 18.777 0.482
54012.083240 i 18.392 0.425
54012.084074 u 20.895 0.396
54012.084907 z 18.399 0.369
54012.085740 g 19.279 0.485
54020.088392 r 18.777 0.486
54020.089226 i 18.356 0.318
54020.090059 u 20.979 0.285
54020.090892 z 18.298 0.411
54020.091726 g 19.265 0.479
54022.137672 r 18.695 0.433
#54022.138506 i -99.000 0.516
54022.139339 u 20.762 0.190
54022.140172 z 18.344 0.351
#54022.141006 g -99.000 0.413
54030.081953 r 18.850 0.410
54030.082786 i 18.855 0.556
54030.083619 u 21.213 0.426
54030.084453 z 18.211 0.318
54030.085286 g 19.434 0.433
54032.071206 r 18.664 0.444
#54032.072039 i -99.000 0.442
54032.072872 u 20.957 0.348
#54032.073706 z -99.000 0.316
#54032.074539 g -99.000 0.494
54037.063187 r 18.595 0.397
54037.064020 i 18.399 0.384
54037.064854 u 20.864 0.318
54037.065687 z 18.247 0.412
54037.066520 g 19.256 0.445
54040.077667 r 18.651 0.382
54040.078500 i 18.420 0.388
54040.079333 u 22.150 0.723
54040.080167 z 18.357 0.206
54040.081000 g 19.244 0.410
#54357.107608 r -99.000 0.380
54357.108442 i 18.436 0.258
54357.109275 u 20.768 0.294
#54357.110108 z -99.000 0.275
54357.110942 g 19.201 0.352
54385.155498 r 18.627 0.402
54385.156331 i 18.411 0.433
54385.157165 u 21.279 0.346
54385.157998 z 18.305 0.273
54385.158831 g 19.319 0.505
54392.150667 r 18.625 0.377
54392.151501 i 18.309 0.352
54392.152334 u 20.576 0.323
54392.153167 z 18.524 0.391
54392.154001 g 19.307 0.419
